timestamp,pid,cpu_pct,rss_mb,vsz_mb
2026-05-12T03:46:28Z,5218,0.00,246.21,12868.18
2026-05-12T03:46:29Z,5218,0.00,246.21,12868.18
2026-05-12T03:46:30Z,5218,0.00,264.43,15017.35
2026-05-12T03:46:32Z,5218,1.29,519.89,42956.64
2026-05-12T03:46:34Z,5218,8.92,1556.35,94592.80
2026-05-12T03:46:37Z,5218,49.10,2535.49,116137.12
2026-05-12T03:46:39Z,5218,40.26,2834.15,116163.02
2026-05-12T03:46:42Z,5218,35.23,2961.41,116176.12
2026-05-12T03:46:45Z,5218,23.26,3005.73,116178.18
2026-05-12T03:46:47Z,5218,43.50,3019.11,116177.42
2026-05-12T03:46:50Z,5218,32.81,3032.45,116177.95
2026-05-12T03:46:53Z,5218,29.51,3040.20,116176.66
2026-05-12T03:46:55Z,5218,23.38,3076.22,116179.54
2026-05-12T03:46:58Z,5218,21.44,3084.20,116179.16
2026-05-12T03:47:00Z,5218,8.90,3116.35,116182.07
2026-05-12T03:47:03Z,5218,23.38,3147.72,116185.34
2026-05-12T03:47:06Z,5218,24.34,3182.39,116188.25
2026-05-12T03:47:08Z,5218,20.24,3187.77,116188.25
2026-05-12T03:47:11Z,5218,20.69,3191.62,116187.87
2026-05-12T03:47:13Z,5218,26.85,3197.05,116187.87
2026-05-12T03:47:16Z,5218,16.86,3201.18,116187.46
2026-05-12T03:47:19Z,5218,14.00,3210.86,116194.99
2026-05-12T03:47:21Z,5218,20.47,3232.38,116190.38
2026-05-12T03:47:24Z,5218,24.88,3236.63,116190.38
2026-05-12T03:47:27Z,5218,24.87,3267.75,116193.64
2026-05-12T03:47:29Z,5218,24.20,3271.88,116193.64
2026-05-12T03:47:32Z,5218,31.31,3274.63,116193.23
2026-05-12T03:47:35Z,5218,16.22,3277.39,116193.23
2026-05-12T03:47:37Z,5218,24.91,3279.83,116192.54
2026-05-12T03:47:40Z,5218,13.63,3283.27,116192.54
2026-05-12T03:47:43Z,5218,19.06,3285.53,116192.54
2026-05-12T03:47:45Z,5218,29.17,3287.82,116192.75
2026-05-12T03:47:48Z,5218,24.93,3289.90,116192.12
2026-05-12T03:47:50Z,5218,14.82,3315.77,116195.39
2026-05-12T03:47:53Z,5218,43.35,3341.73,116198.28
2026-05-12T03:47:56Z,5218,20.89,3343.55,116198.28
2026-05-12T03:47:58Z,5218,11.00,3352.02,116206.19
2026-05-12T03:48:01Z,5218,29.34,3354.84,116203.81
2026-05-12T03:48:04Z,5218,50.11,3350.20,116197.89
2026-05-12T03:48:06Z,5218,6.58,3352.33,116197.89
2026-05-12T03:48:09Z,5218,19.51,3354.08,116197.89
2026-05-12T03:48:11Z,5218,10.47,3356.83,116197.89
2026-05-12T03:48:14Z,5218,22.37,3358.77,116197.89
2026-05-12T03:48:17Z,5218,40.37,3360.05,116197.10
2026-05-12T03:48:19Z,5218,24.62,3362.37,116197.10
2026-05-12T03:48:22Z,5218,31.20,3364.09,116196.72
2026-05-12T03:48:24Z,5218,24.55,3365.93,116196.34
2026-05-12T03:48:27Z,5218,44.28,3391.86,116199.63
2026-05-12T03:48:30Z,5218,20.01,3393.53,116199.28
2026-05-12T03:48:32Z,5218,20.07,3394.79,116199.28
2026-05-12T03:48:35Z,5218,30.42,3395.96,116199.72
2026-05-12T03:48:38Z,5218,18.21,3397.66,116199.28
2026-05-12T03:48:40Z,5218,20.73,3399.07,116198.90
2026-05-12T03:48:43Z,5218,14.52,3400.07,116198.90
2026-05-12T03:48:46Z,5218,18.52,3401.77,116198.90
2026-05-12T03:48:48Z,5218,20.22,3409.03,116206.81
2026-05-12T03:48:51Z,5218,24.42,3411.25,116204.81
2026-05-12T03:48:54Z,5218,26.43,3413.36,116206.37
2026-05-12T03:48:56Z,5218,13.27,3409.46,116198.49
2026-05-12T03:48:59Z,5218,35.04,3410.71,116198.49
2026-05-12T03:49:01Z,5218,18.03,3411.56,116198.11
2026-05-12T03:49:04Z,5218,11.78,3412.87,116198.11
2026-05-12T03:49:07Z,5218,9.58,3414.06,116198.11
2026-05-12T03:49:09Z,5218,22.97,3415.62,116198.11
2026-05-12T03:49:12Z,5218,25.53,3420.44,116204.02
2026-05-12T03:49:14Z,5218,20.18,3418.56,116198.11
2026-05-12T03:49:17Z,5218,33.63,3423.09,116204.02
2026-05-12T03:49:20Z,5218,18.54,3425.12,116203.61
2026-05-12T03:49:22Z,5218,37.38,3421.97,116197.70
2026-05-12T03:49:25Z,5218,9.84,3423.16,116197.70
2026-05-12T03:49:27Z,5218,14.84,3426.02,116199.52
2026-05-12T03:49:30Z,5218,10.44,3425.85,116197.70
2026-05-12T03:49:33Z,5218,11.23,3427.48,116197.70
2026-05-12T03:49:35Z,5218,14.61,3428.29,116197.70
2026-05-12T03:49:38Z,5218,18.71,3429.66,116197.70
2026-05-12T03:49:40Z,5218,22.22,3430.42,116197.70
2026-05-12T03:49:43Z,5218,19.25,3454.91,116200.96
2026-05-12T03:49:46Z,5218,22.95,3455.91,116200.96
2026-05-12T03:49:48Z,5218,38.31,3457.35,116200.96
2026-05-12T03:49:51Z,5218,17.22,3458.73,116200.96
2026-05-12T03:49:53Z,5218,18.86,3459.92,116200.96
2026-05-12T03:49:56Z,5218,25.37,3460.43,116200.96
2026-05-12T03:49:59Z,5218,8.37,3461.61,116200.96
2026-05-12T03:50:01Z,5218,30.40,3462.87,116200.96
2026-05-12T03:50:04Z,5218,26.21,3464.87,116202.50
2026-05-12T03:50:07Z,5218,35.51,3489.74,116204.26
2026-05-12T03:50:09Z,5218,22.25,3497.34,116212.17
2026-05-12T03:50:12Z,5218,27.38,3501.88,116218.05
2026-05-12T03:50:14Z,5218,13.51,3493.43,116204.26
2026-05-12T03:50:17Z,5218,10.58,3494.24,116204.26
2026-05-12T03:50:19Z,5218,23.65,3494.99,116204.26
2026-05-12T03:50:22Z,5218,16.76,3495.80,116204.26
2026-05-12T03:50:25Z,5218,20.89,3507.93,116215.67
2026-05-12T03:50:27Z,5218,27.68,3497.06,116203.85
2026-05-12T03:50:30Z,5218,15.49,3498.18,116203.85
2026-05-12T03:50:32Z,5218,38.03,3499.44,116203.85
2026-05-12T03:50:35Z,5218,16.42,3500.50,116203.85
2026-05-12T03:50:38Z,5218,22.86,3501.19,116203.85
2026-05-12T03:50:40Z,5218,25.65,3502.12,116203.85
2026-05-12T03:50:43Z,5218,6.18,3502.88,116203.85
2026-05-12T03:50:45Z,5218,13.63,3503.69,116203.85
2026-05-12T03:50:48Z,5218,31.11,3504.82,116203.85
2026-05-12T03:50:51Z,5218,14.74,3506.01,116203.85
2026-05-12T03:50:53Z,5218,17.44,3508.80,116206.76
2026-05-12T03:50:56Z,5218,32.76,3530.94,116206.71
2026-05-12T03:50:58Z,5218,24.52,3532.07,116206.71
2026-05-12T03:51:01Z,5218,36.38,3533.07,116206.71
2026-05-12T03:51:04Z,5218,30.87,3533.75,116206.71
