timestamp,pid,cpu_pct,rss_mb,vsz_mb
2026-05-12T02:53:03Z,5218,0.00,245.96,12868.18
2026-05-12T02:53:05Z,5218,0.00,245.96,12868.18
2026-05-12T02:53:06Z,5218,1.33,669.26,40816.19
2026-05-12T02:53:08Z,5218,0.52,1143.41,68764.95
2026-05-12T02:53:10Z,5218,0.82,1886.30,105330.90
2026-05-12T02:53:13Z,5218,17.60,2093.03,116081.32
2026-05-12T02:53:16Z,5218,22.94,2123.63,116085.46
2026-05-12T02:53:18Z,5218,21.88,2129.97,116089.23
2026-05-12T02:53:21Z,5218,41.01,2130.26,116085.32
2026-05-12T02:53:23Z,5218,26.57,2131.64,116085.32
2026-05-12T02:53:26Z,5218,37.99,2134.89,116085.32
2026-05-12T02:53:29Z,5218,33.83,2163.76,116089.31
2026-05-12T02:53:31Z,5218,18.20,2168.14,116089.31
2026-05-12T02:53:34Z,5218,27.26,2169.89,116089.31
2026-05-12T02:53:37Z,5218,8.08,2176.82,116089.31
2026-05-12T02:53:39Z,5218,38.80,2171.39,116089.31
2026-05-12T02:53:42Z,5218,24.45,2174.78,116093.22
2026-05-12T02:53:45Z,5218,19.12,2172.27,116089.31
2026-05-12T02:53:47Z,5218,21.56,2172.52,116089.31
2026-05-12T02:53:50Z,5218,15.73,2172.77,116089.31
2026-05-12T02:53:53Z,5218,22.20,2172.83,116089.31
2026-05-12T02:53:55Z,5218,11.21,2172.89,116089.31
2026-05-12T02:53:58Z,5218,24.32,2172.89,116089.31
2026-05-12T02:54:00Z,5218,21.07,2173.21,116089.31
2026-05-12T02:54:03Z,5218,21.15,2177.11,116095.22
2026-05-12T02:54:06Z,5218,36.40,2173.46,116089.31
2026-05-12T02:54:08Z,5218,14.01,2173.52,116089.31
2026-05-12T02:54:11Z,5218,30.41,2173.64,116089.31
2026-05-12T02:54:13Z,5218,19.97,2173.77,116089.31
2026-05-12T02:54:16Z,5218,11.59,2173.77,116089.31
2026-05-12T02:54:18Z,5218,17.28,2177.67,116089.31
2026-05-12T02:54:21Z,5218,39.89,2173.83,116089.31
2026-05-12T02:54:24Z,5218,20.96,2173.89,116089.31
2026-05-12T02:54:26Z,5218,16.30,2174.08,116089.31
2026-05-12T02:54:29Z,5218,40.05,2174.39,116089.31
2026-05-12T02:54:31Z,5218,20.14,2174.58,116089.31
2026-05-12T02:54:34Z,5218,7.85,2174.58,116089.31
2026-05-12T02:54:37Z,5218,37.62,2175.46,116089.31
2026-05-12T02:54:39Z,5218,39.22,2176.46,116089.31
2026-05-12T02:54:42Z,5218,15.96,2176.46,116089.31
2026-05-12T02:54:44Z,5218,10.60,2176.46,116089.31
2026-05-12T02:54:47Z,5218,13.18,2180.49,116095.22
2026-05-12T02:54:50Z,5218,38.79,2177.02,116089.31
2026-05-12T02:54:52Z,5218,27.44,2177.21,116089.31
2026-05-12T02:54:55Z,5218,29.22,2203.51,116093.31
2026-05-12T02:54:58Z,5218,32.69,2205.46,116093.31
2026-05-12T02:55:00Z,5218,29.19,2206.39,116093.31
2026-05-12T02:55:03Z,5218,49.54,2206.96,116093.31
2026-05-12T02:55:06Z,5218,14.28,2206.96,116093.31
2026-05-12T02:55:08Z,5218,14.33,2206.96,116093.31
2026-05-12T02:55:11Z,5218,32.12,2206.96,116093.31
2026-05-12T02:55:13Z,5218,18.64,2206.96,116093.31
2026-05-12T02:55:16Z,5218,17.50,2206.96,116093.31
2026-05-12T02:55:19Z,5218,14.22,2206.96,116093.31
2026-05-12T02:55:21Z,5218,18.45,2206.96,116093.31
2026-05-12T02:55:24Z,5218,26.31,2207.46,116093.31
2026-05-12T02:55:27Z,5218,19.75,2207.46,116093.31
2026-05-12T02:55:29Z,5218,31.47,2207.58,116093.31
2026-05-12T02:55:32Z,5218,11.80,2207.64,116093.31
2026-05-12T02:55:35Z,5218,38.27,2207.71,116093.31
2026-05-12T02:55:37Z,5218,15.03,2207.83,116093.31
2026-05-12T02:55:40Z,5218,7.33,2207.83,116093.31
2026-05-12T02:55:43Z,5218,27.54,2207.89,116093.31
2026-05-12T02:55:45Z,5218,26.04,2207.89,116093.31
2026-05-12T02:55:48Z,5218,18.84,2207.89,116093.31
2026-05-12T02:55:50Z,5218,18.89,2207.89,116093.31
2026-05-12T02:55:53Z,5218,43.20,2207.89,116093.31
2026-05-12T02:55:56Z,5218,18.64,2207.89,116093.31
2026-05-12T02:55:58Z,5218,29.49,2207.89,116093.31
2026-05-12T02:56:01Z,5218,8.93,2207.89,116093.31
