timestamp,heap_used_mb,heap_committed_mb,ygc_count,ygct_s,fgc_count,fgct_s,gct_s
2026-05-12T01:06:03Z,16.72,37.00,2,0.014,0,0.000,0.019
2026-05-12T01:06:04Z,16.72,37.00,2,0.014,0,0.000,0.019
2026-05-12T01:06:05Z,16.72,37.00,2,0.014,0,0.000,0.019
2026-05-12T01:06:06Z,16.72,37.00,2,0.014,0,0.000,0.019
2026-05-12T01:06:07Z,16.72,37.00,2,0.014,0,0.000,0.019
2026-05-12T01:06:08Z,16.72,37.00,2,0.014,0,0.000,0.019
2026-05-12T01:06:09Z,16.72,37.00,2,0.014,0,0.000,0.019
2026-05-12T01:06:10Z,16.72,37.00,2,0.014,0,0.000,0.019
2026-05-12T01:06:11Z,16.72,37.00,2,0.014,0,0.000,0.019
2026-05-12T01:06:12Z,16.72,37.00,2,0.014,0,0.000,0.019
2026-05-12T01:06:13Z,16.72,37.00,2,0.014,0,0.000,0.019
2026-05-12T01:06:14Z,16.72,37.00,2,0.014,0,0.000,0.019
2026-05-12T01:06:15Z,16.72,37.00,2,0.014,0,0.000,0.019
2026-05-12T01:06:16Z,16.72,37.00,2,0.014,0,0.000,0.019
2026-05-12T01:06:17Z,16.72,37.00,2,0.014,0,0.000,0.019
2026-05-12T01:06:18Z,16.72,37.00,2,0.014,0,0.000,0.019
2026-05-12T01:06:19Z,16.72,37.00,2,0.014,0,0.000,0.019
2026-05-12T01:06:20Z,16.72,37.00,2,0.014,0,0.000,0.019
2026-05-12T01:06:21Z,16.72,37.00,2,0.014,0,0.000,0.019
2026-05-12T01:06:22Z,16.72,37.00,2,0.014,0,0.000,0.019
2026-05-12T01:06:23Z,16.72,37.00,2,0.014,0,0.000,0.019
2026-05-12T01:06:24Z,16.72,37.00,2,0.014,0,0.000,0.019
2026-05-12T01:06:25Z,16.72,37.00,2,0.014,0,0.000,0.019
2026-05-12T01:06:26Z,21.72,37.00,2,0.014,0,0.000,0.019
2026-05-12T01:06:27Z,18.92,44.00,5,0.041,0,0.000,0.049
2026-05-12T01:06:28Z,26.16,44.00,6,0.045,0,0.000,0.053
2026-05-12T01:06:29Z,32.16,44.00,6,0.045,0,0.000,0.053
2026-05-12T01:06:30Z,24.58,44.00,7,0.049,0,0.000,0.057
2026-05-12T01:06:31Z,20.13,44.00,8,0.053,0,0.000,0.061
2026-05-12T01:06:32Z,31.13,44.00,8,0.053,0,0.000,0.061
2026-05-12T01:06:33Z,35.13,44.00,8,0.053,0,0.000,0.061
2026-05-12T01:06:34Z,22.30,44.00,9,0.057,0,0.000,0.065
2026-05-12T01:06:35Z,30.30,44.00,9,0.057,0,0.000,0.065
2026-05-12T01:06:36Z,35.30,44.00,9,0.057,0,0.000,0.065
2026-05-12T01:06:37Z,21.34,44.00,10,0.060,0,0.000,0.068
2026-05-12T01:06:38Z,28.34,44.00,10,0.060,0,0.000,0.068
2026-05-12T01:06:39Z,34.34,44.00,10,0.060,0,0.000,0.068
2026-05-12T01:06:40Z,19.39,44.00,11,0.064,0,0.000,0.072
2026-05-12T01:06:41Z,26.39,44.00,11,0.064,0,0.000,0.072
2026-05-12T01:06:42Z,32.39,44.00,11,0.064,0,0.000,0.072
2026-05-12T01:06:43Z,38.39,44.00,11,0.064,0,0.000,0.072
2026-05-12T01:06:44Z,24.41,44.00,12,0.066,0,0.000,0.074
2026-05-12T01:06:45Z,30.41,44.00,12,0.066,0,0.000,0.074
2026-05-12T01:06:46Z,38.41,44.00,12,0.066,0,0.000,0.074
2026-05-12T01:06:47Z,23.45,44.00,13,0.069,0,0.000,0.077
2026-05-12T01:06:48Z,31.45,44.00,13,0.069,0,0.000,0.077
2026-05-12T01:06:49Z,37.45,44.00,13,0.069,0,0.000,0.077
2026-05-12T01:06:50Z,22.62,44.00,14,0.071,0,0.000,0.079
2026-05-12T01:06:51Z,29.62,44.00,14,0.071,0,0.000,0.079
2026-05-12T01:06:52Z,17.46,44.00,15,0.073,0,0.000,0.081
2026-05-12T01:06:53Z,24.46,44.00,15,0.073,0,0.000,0.081
2026-05-12T01:06:54Z,30.46,44.00,15,0.073,0,0.000,0.081
2026-05-12T01:06:55Z,37.46,44.00,15,0.073,0,0.000,0.081
2026-05-12T01:06:56Z,22.44,44.00,16,0.075,0,0.000,0.083
2026-05-12T01:06:57Z,29.44,44.00,16,0.075,0,0.000,0.083
2026-05-12T01:06:58Z,36.44,44.00,16,0.075,0,0.000,0.083
2026-05-12T01:06:59Z,20.43,44.00,17,0.078,0,0.000,0.086
2026-05-12T01:07:00Z,26.43,44.00,17,0.078,0,0.000,0.086
2026-05-12T01:07:01Z,34.43,44.00,17,0.078,0,0.000,0.086
2026-05-12T01:07:02Z,19.41,44.00,18,0.081,0,0.000,0.089
2026-05-12T01:07:03Z,26.41,44.00,18,0.081,0,0.000,0.089
2026-05-12T01:07:04Z,33.41,44.00,18,0.081,0,0.000,0.089
2026-05-12T01:07:05Z,18.43,44.00,19,0.083,0,0.000,0.091
2026-05-12T01:07:06Z,24.43,44.00,19,0.083,0,0.000,0.091
2026-05-12T01:07:07Z,30.43,44.00,19,0.083,0,0.000,0.091
2026-05-12T01:07:08Z,36.43,44.00,19,0.083,0,0.000,0.091
2026-05-12T01:07:09Z,22.43,44.00,20,0.086,0,0.000,0.094
2026-05-12T01:07:10Z,30.43,44.00,20,0.086,0,0.000,0.094
2026-05-12T01:07:11Z,36.43,44.00,20,0.086,0,0.000,0.094
2026-05-12T01:07:12Z,21.46,44.00,21,0.088,0,0.000,0.096
2026-05-12T01:07:13Z,27.46,44.00,21,0.088,0,0.000,0.096
2026-05-12T01:07:14Z,33.46,44.00,21,0.088,0,0.000,0.096
2026-05-12T01:07:15Z,20.43,44.00,22,0.090,0,0.000,0.098
2026-05-12T01:07:16Z,27.43,44.00,22,0.090,0,0.000,0.098
2026-05-12T01:07:17Z,33.43,44.00,22,0.090,0,0.000,0.098
2026-05-12T01:07:18Z,18.53,44.00,23,0.093,0,0.000,0.101
2026-05-12T01:07:19Z,26.53,44.00,23,0.093,0,0.000,0.101
2026-05-12T01:07:20Z,33.53,44.00,23,0.093,0,0.000,0.101
2026-05-12T01:07:21Z,17.47,44.00,24,0.095,0,0.000,0.103
2026-05-12T01:07:22Z,23.47,44.00,24,0.095,0,0.000,0.103
2026-05-12T01:07:23Z,29.47,44.00,24,0.095,0,0.000,0.103
