timestamp,numbackends,active_backends,idle_backends,xact_commit,xact_rollback,blks_hit,blks_read,cache_hit_pct,temp_bytes,deadlocks,lock_waits,buffers_checkpoint,checkpoint_write_ms
2026-05-11T22:24:30Z,1,4,0,105,0,100.00,0,0,1,0,0,0,0
2026-05-11T22:24:35Z,1,12,0,1106,0,100.00,0,0,1,0,0,128,0
2026-05-11T22:24:40Z,22,581,0,215737,0,100.00,0,0,1,21,0,264,0
2026-05-11T22:24:46Z,22,1628,0,997572,0,100.00,0,0,1,21,0,400,0
2026-05-11T22:24:51Z,22,2726,0,1523332,0,100.00,0,0,1,21,0,533,0
2026-05-11T22:24:56Z,22,3775,0,2406407,0,100.00,0,0,1,21,0,669,0
2026-05-11T22:25:01Z,22,4811,0,3186663,0,100.00,0,0,1,21,0,805,0
2026-05-11T22:25:06Z,22,5834,0,3762543,0,100.00,0,0,2,20,0,941,0
2026-05-11T22:25:12Z,22,6813,0,4031503,0,100.00,0,0,1,21,0,1074,0
2026-05-11T22:25:17Z,22,7905,0,4710378,0,100.00,0,0,1,21,0,1210,0
2026-05-11T22:25:22Z,22,8928,0,5184023,0,100.00,0,0,1,21,0,1346,0
2026-05-11T22:25:27Z,22,10010,0,5505416,0,100.00,0,0,1,21,0,1479,0
2026-05-11T22:25:32Z,22,10998,0,6029712,0,100.00,0,0,1,21,0,1615,0
2026-05-11T22:25:38Z,22,12109,0,6606828,0,100.00,0,0,1,21,0,1751,0
2026-05-11T22:25:43Z,22,13130,0,7131759,0,100.00,0,0,1,21,0,1884,0
2026-05-11T22:25:48Z,22,14223,0,7657713,0,100.00,0,0,1,21,0,2020,0
2026-05-11T22:25:53Z,22,15215,0,8181772,0,100.00,0,0,2,20,0,2153,0
2026-05-11T22:25:58Z,22,16301,0,8707473,0,100.00,0,0,1,21,0,2289,0
2026-05-11T22:26:03Z,22,17286,0,9435848,0,100.00,0,0,1,21,0,2425,0
2026-05-11T22:26:09Z,22,18331,0,9705617,0,100.00,0,0,1,21,0,2561,0
2026-05-11T22:26:14Z,22,19353,0,10536691,0,100.00,0,0,1,21,0,2696,0
2026-05-11T22:26:19Z,22,20381,0,10908355,0,100.00,0,0,1,21,0,2830,0
2026-05-11T22:26:24Z,22,21419,0,11586589,0,100.00,0,0,1,21,0,2965,0
2026-05-11T22:26:29Z,22,22456,0,12162712,0,100.00,0,0,3,19,0,3101,0
2026-05-11T22:26:35Z,22,23627,0,12996099,0,100.00,0,0,2,20,0,3240,0
2026-05-11T22:26:40Z,22,24631,0,13622987,0,100.00,0,0,1,21,0,3373,0
2026-05-11T22:26:45Z,22,25661,0,14300943,0,100.00,0,0,1,21,0,3509,0
2026-05-11T22:26:50Z,22,26689,0,14621626,0,100.00,0,0,1,21,0,3645,0
2026-05-11T22:26:55Z,22,27734,0,15044517,0,100.00,0,0,1,21,0,3780,0
2026-05-11T22:27:01Z,22,28766,0,15518480,0,100.00,0,0,1,21,0,3914,0
2026-05-11T22:27:06Z,22,29781,0,16043224,0,100.00,0,0,1,21,0,4049,0
2026-05-11T22:27:11Z,22,30854,0,16619625,0,100.00,0,0,1,21,0,4185,0
2026-05-11T22:27:16Z,22,31888,0,16889229,0,100.00,0,0,1,21,0,4319,0
2026-05-11T22:27:21Z,22,32938,0,17312336,0,100.00,0,0,2,20,0,4454,0
2026-05-11T22:27:26Z,22,34061,0,18042754,0,100.00,0,0,1,21,0,4590,0
2026-05-11T22:27:32Z,22,35143,0,18619567,0,100.00,0,0,1,21,0,4726,0
2026-05-11T22:27:37Z,22,36191,0,18940430,0,100.00,0,0,1,21,0,4859,0
2026-05-11T22:27:42Z,22,37125,0,19157693,0,100.00,0,0,1,21,0,4995,0
2026-05-11T22:27:47Z,22,38212,0,19581163,0,100.00,0,0,1,21,0,5131,0
2026-05-11T22:27:52Z,22,39252,0,19901951,0,100.00,0,0,2,20,0,5267,0
2026-05-11T22:27:58Z,22,40328,0,20734051,0,100.00,0,0,1,21,0,5403,0
2026-05-11T22:28:03Z,22,41359,0,21156953,0,100.00,0,0,1,21,0,5539,0
2026-05-11T22:28:08Z,22,42375,0,21630631,0,100.00,0,0,2,20,0,5672,0
2026-05-11T22:28:13Z,22,43474,0,22309598,0,100.00,0,0,2,20,0,5808,0
2026-05-11T22:28:18Z,22,44501,0,22936587,0,100.00,0,0,1,21,0,5943,0
2026-05-11T22:28:24Z,22,45567,0,23359786,0,100.00,0,0,1,21,0,6077,0
2026-05-11T22:28:29Z,22,46590,0,23731477,0,100.00,0,0,1,21,0,6213,0
2026-05-11T22:28:34Z,22,47567,0,24255613,0,100.00,0,0,1,21,0,6346,0
2026-05-11T22:28:39Z,22,48750,0,24833458,0,100.00,0,0,1,21,0,6482,0
2026-05-11T22:28:44Z,22,49729,0,25510903,0,100.00,0,0,1,21,0,6617,0
2026-05-11T22:28:49Z,22,50722,0,25933031,0,100.00,0,0,1,21,0,6751,0
2026-05-11T22:28:55Z,22,51812,0,26305541,0,100.00,0,0,1,21,0,6886,0
2026-05-11T22:29:00Z,22,52797,0,26676581,0,100.00,0,0,1,21,0,7020,0
2026-05-11T22:29:05Z,22,53849,0,27354974,0,100.00,0,0,1,21,0,7036,269893
2026-05-11T22:29:10Z,22,54901,0,28084534,0,100.00,0,0,1,21,0,7036,269893
2026-05-11T22:29:15Z,22,55926,0,28660545,0,100.00,0,0,1,21,0,7036,269893
2026-05-11T22:29:20Z,22,57002,0,29134958,0,100.00,0,0,1,21,0,7036,269893
2026-05-11T22:29:26Z,22,58088,0,29558521,0,100.00,0,0,1,21,0,7036,269893
2026-05-11T22:29:31Z,22,59156,0,29930820,0,100.00,0,0,1,21,0,7036,269893
2026-05-11T22:29:36Z,22,60187,0,30557982,0,100.00,0,0,1,21,0,7036,269893
2026-05-11T22:29:41Z,1,60532,0,30767412,0,100.00,0,0,1,0,0,7036,269893
2026-05-11T22:29:46Z,42,61814,0,31555776,0,100.00,0,0,3,39,0,7036,269893
2026-05-11T22:29:52Z,85,65203,0,33346954,0,100.00,0,0,4,82,0,7036,269893
2026-05-11T22:29:57Z,127,70916,0,36754929,0,100.00,0,0,6,123,0,7036,269893
2026-05-11T22:30:03Z,169,80280,0,38189798,0,100.00,0,0,125,46,0,7036,269893
2026-05-11T22:30:14Z,213,84998,0,39543044,0,100.00,0,0,190,24,0,7036,269893
2026-05-11T22:30:26Z,278,100852,0,47725979,0,100.00,0,0,259,25,0,7036,269893
2026-05-11T22:30:38Z,295,115920,0,54899204,0,100.00,0,0,258,38,0,7036,269893
2026-05-11T22:30:47Z,305,132826,0,63155913,0,100.00,0,0,279,26,0,7036,269893
2026-05-11T22:30:55Z,305,145638,0,70429985,0,100.00,0,0,269,36,0,7036,269893
2026-05-11T22:31:03Z,305,163268,0,79040140,0,100.00,0,0,233,72,0,7036,269893
2026-05-11T22:31:11Z,305,182015,0,88375114,0,100.00,0,0,212,93,0,7036,269893
2026-05-11T22:31:19Z,305,196778,0,96994456,0,100.00,0,0,193,112,0,7036,269893
2026-05-11T22:31:27Z,305,209894,0,103650986,0,100.00,0,0,195,110,0,7036,269893
2026-05-11T22:31:34Z,305,223406,0,111232073,0,100.00,0,0,179,126,0,7036,269893
2026-05-11T22:31:41Z,305,235417,0,118793855,0,100.00,0,0,164,141,0,7036,269893
2026-05-11T22:31:48Z,305,246085,0,124551900,0,100.00,0,0,194,111,0,7036,269893
2026-05-11T22:31:55Z,305,255327,0,129576394,0,100.00,0,0,215,90,0,7036,269893
2026-05-11T22:32:01Z,305,266864,0,136467554,0,100.00,0,0,186,119,0,7036,269893
2026-05-11T22:32:09Z,305,279683,0,145212975,0,100.00,0,0,118,187,0,7036,269893
2026-05-11T22:32:15Z,305,290246,0,153775563,0,100.00,0,0,48,257,0,7036,269893
2026-05-11T22:32:21Z,305,299413,0,159716124,0,100.00,0,0,6,299,0,7036,269893
2026-05-11T22:32:26Z,305,307903,0,163503079,0,100.00,0,0,8,297,0,7036,269893
2026-05-11T22:32:32Z,305,316692,0,167498341,0,100.00,0,0,2,303,0,7036,269893
2026-05-11T22:32:37Z,305,325187,0,171337339,0,100.00,0,0,2,303,0,7036,269893
2026-05-11T22:32:42Z,305,333534,0,175736090,0,100.00,0,0,5,300,0,7036,269893
2026-05-11T22:32:48Z,305,342235,0,179577831,0,100.00,0,0,2,303,0,7036,269893
2026-05-11T22:32:53Z,305,350579,0,182546425,0,100.00,0,0,1,304,0,7036,269893
2026-05-11T22:32:58Z,305,358792,0,185207076,0,100.00,0,0,1,304,0,7036,269893
2026-05-11T22:33:03Z,305,367246,0,188738759,0,100.00,0,0,2,303,0,7036,269893
2026-05-11T22:33:09Z,305,375673,0,192576943,0,100.00,0,0,8,297,0,7036,269893
2026-05-11T22:33:14Z,305,384317,0,196928890,0,100.00,0,0,4,301,0,7036,269893
2026-05-11T22:33:19Z,305,392934,0,201586656,0,100.00,0,0,7,298,0,7036,269893
2026-05-11T22:33:25Z,305,401420,0,206241912,0,100.00,0,0,4,301,0,7036,269893
2026-05-11T22:33:30Z,305,410016,0,211000674,0,100.00,0,0,2,303,0,7036,269893
2026-05-11T22:33:35Z,305,418606,0,215606260,0,100.00,0,0,8,297,0,7036,269893
2026-05-11T22:33:41Z,305,427382,0,219448593,0,100.00,0,0,3,302,0,7036,269893
2026-05-11T22:33:46Z,305,435913,0,223032094,0,100.00,0,0,11,294,0,7036,269893
2026-05-11T22:33:52Z,305,444621,0,227434877,0,100.00,0,0,8,297,0,7036,269893
2026-05-11T22:33:57Z,305,453326,0,232347623,0,100.00,0,0,5,300,0,7036,269893
2026-05-11T22:34:02Z,305,461744,0,236695262,0,100.00,0,0,3,302,0,7036,269893
2026-05-11T22:34:08Z,305,470368,0,240432758,0,100.00,0,0,6,299,0,7036,269893
2026-05-11T22:34:13Z,305,478912,0,244373477,0,100.00,0,0,3,302,0,7036,269893
2026-05-11T22:34:18Z,305,487391,0,249079717,0,100.00,0,0,13,292,0,7036,269893
2026-05-11T22:34:24Z,305,496132,0,254096329,0,100.00,0,0,7,298,0,7036,269893
2026-05-11T22:34:29Z,305,504656,0,259161194,0,100.00,0,0,8,297,0,7036,269893
2026-05-11T22:34:35Z,305,513232,0,263001201,0,100.00,0,0,3,302,0,7036,269893
2026-05-11T22:34:40Z,305,521867,0,266688819,0,100.00,0,0,5,300,0,7036,269893
2026-05-11T22:34:45Z,305,530343,0,270629532,0,100.00,0,0,3,302,0,7036,269893
2026-05-11T22:34:51Z,305,539084,0,274114527,0,100.00,0,0,4,301,0,7036,269893
2026-05-11T22:34:56Z,305,547521,0,277595069,0,100.00,0,0,5,300,0,7036,269893
2026-05-11T22:35:01Z,305,556133,0,280668791,0,100.00,0,0,3,302,0,7036,269893
2026-05-11T22:35:07Z,305,564502,0,283943305,0,100.00,0,0,2,303,0,7036,269893
2026-05-11T22:35:12Z,305,572962,0,287627889,0,100.00,0,0,3,302,0,7036,269893
2026-05-11T22:35:17Z,305,581482,0,291415924,0,100.00,0,0,1,304,0,7036,269893
2026-05-11T22:35:22Z,305,589846,0,295150804,0,100.00,0,0,7,298,0,7036,269893
2026-05-11T22:35:28Z,305,598446,0,299297007,0,100.00,0,0,4,301,0,7036,269893
2026-05-11T22:35:33Z,305,607139,0,304311906,0,100.00,0,0,4,301,0,7036,269893
2026-05-11T22:35:39Z,305,615770,0,309326343,0,100.00,0,0,5,300,0,7036,269893
2026-05-11T22:35:44Z,305,624261,0,314747110,0,100.00,0,0,7,298,0,7036,269893
2026-05-11T22:35:49Z,305,633018,0,320171605,0,100.00,0,0,4,301,0,7036,269893
2026-05-11T22:35:55Z,305,641576,0,324827818,0,100.00,0,0,2,303,0,7036,269893
