timestamp,heap_used_mb,heap_committed_mb,ygc_count,ygct_s,fgc_count,fgct_s,gct_s
2026-05-12T03:46:09Z,16.70,37.00,2,0.014,0,0.000,0.018
2026-05-12T03:46:10Z,16.70,37.00,2,0.014,0,0.000,0.018
2026-05-12T03:46:11Z,16.70,37.00,2,0.014,0,0.000,0.018
2026-05-12T03:46:12Z,16.70,37.00,2,0.014,0,0.000,0.018
2026-05-12T03:46:13Z,16.70,37.00,2,0.014,0,0.000,0.018
2026-05-12T03:46:14Z,16.70,37.00,2,0.014,0,0.000,0.018
2026-05-12T03:46:15Z,16.70,37.00,2,0.014,0,0.000,0.018
2026-05-12T03:46:16Z,16.70,37.00,2,0.014,0,0.000,0.018
2026-05-12T03:46:17Z,16.70,37.00,2,0.014,0,0.000,0.018
2026-05-12T03:46:18Z,16.70,37.00,2,0.014,0,0.000,0.018
2026-05-12T03:46:19Z,16.70,37.00,2,0.014,0,0.000,0.018
2026-05-12T03:46:20Z,16.70,37.00,2,0.014,0,0.000,0.018
2026-05-12T03:46:21Z,16.70,37.00,2,0.014,0,0.000,0.018
2026-05-12T03:46:22Z,16.70,37.00,2,0.014,0,0.000,0.018
2026-05-12T03:46:23Z,16.70,37.00,2,0.014,0,0.000,0.018
2026-05-12T03:46:24Z,16.70,37.00,2,0.014,0,0.000,0.018
2026-05-12T03:46:25Z,16.70,37.00,2,0.014,0,0.000,0.018
2026-05-12T03:46:26Z,16.70,37.00,2,0.014,0,0.000,0.018
2026-05-12T03:46:27Z,16.70,37.00,2,0.014,0,0.000,0.018
2026-05-12T03:46:28Z,16.70,37.00,2,0.014,0,0.000,0.018
2026-05-12T03:46:29Z,16.70,37.00,2,0.014,0,0.000,0.018
2026-05-12T03:46:30Z,16.70,37.00,2,0.014,0,0.000,0.018
2026-05-12T03:46:31Z,16.70,37.00,2,0.014,0,0.000,0.018
2026-05-12T03:46:32Z,14.58,44.00,5,0.034,0,0.000,0.042
2026-05-12T03:46:33Z,24.70,44.00,6,0.039,0,0.000,0.047
2026-05-12T03:46:34Z,20.19,44.00,7,0.043,0,0.000,0.051
2026-05-12T03:46:35Z,30.19,44.00,7,0.043,0,0.000,0.051
2026-05-12T03:46:36Z,23.61,44.00,8,0.048,0,0.000,0.055
2026-05-12T03:46:37Z,17.14,44.00,9,0.051,0,0.000,0.058
2026-05-12T03:46:38Z,24.14,44.00,9,0.051,0,0.000,0.058
2026-05-12T03:46:39Z,29.14,44.00,9,0.051,0,0.000,0.058
2026-05-12T03:46:40Z,36.14,44.00,9,0.051,0,0.000,0.058
2026-05-12T03:46:41Z,21.94,44.00,10,0.053,0,0.000,0.060
2026-05-12T03:46:42Z,27.94,44.00,10,0.053,0,0.000,0.060
2026-05-12T03:46:43Z,34.94,44.00,10,0.053,0,0.000,0.060
2026-05-12T03:46:44Z,19.99,44.00,11,0.055,0,0.000,0.063
2026-05-12T03:46:45Z,26.99,44.00,11,0.055,0,0.000,0.063
2026-05-12T03:46:46Z,30.99,44.00,11,0.055,0,0.000,0.063
2026-05-12T03:46:47Z,36.99,44.00,11,0.055,0,0.000,0.063
2026-05-12T03:46:48Z,22.99,44.00,12,0.058,0,0.000,0.065
2026-05-12T03:46:49Z,30.99,44.00,12,0.058,0,0.000,0.065
2026-05-12T03:46:50Z,20.18,44.00,13,0.060,0,0.000,0.068
2026-05-12T03:46:51Z,27.18,44.00,13,0.060,0,0.000,0.068
2026-05-12T03:46:52Z,34.18,44.00,13,0.060,0,0.000,0.068
2026-05-12T03:46:53Z,22.00,44.00,14,0.063,0,0.000,0.070
2026-05-12T03:46:54Z,29.00,44.00,14,0.063,0,0.000,0.070
2026-05-12T03:46:55Z,35.00,44.00,14,0.063,0,0.000,0.070
2026-05-12T03:46:56Z,20.99,44.00,15,0.065,0,0.000,0.073
2026-05-12T03:46:57Z,27.99,44.00,15,0.065,0,0.000,0.073
2026-05-12T03:46:58Z,34.99,44.00,15,0.065,0,0.000,0.073
2026-05-12T03:46:59Z,21.04,44.00,16,0.068,0,0.000,0.075
2026-05-12T03:47:00Z,27.04,44.00,16,0.068,0,0.000,0.075
2026-05-12T03:47:01Z,34.04,44.00,16,0.068,0,0.000,0.075
2026-05-12T03:47:02Z,19.99,44.00,17,0.070,0,0.000,0.077
2026-05-12T03:47:03Z,26.99,44.00,17,0.070,0,0.000,0.077
2026-05-12T03:47:04Z,33.99,44.00,17,0.070,0,0.000,0.077
2026-05-12T03:47:05Z,19.04,44.00,18,0.072,0,0.000,0.079
2026-05-12T03:47:06Z,27.04,44.00,18,0.072,0,0.000,0.079
2026-05-12T03:47:07Z,35.04,44.00,18,0.072,0,0.000,0.079
2026-05-12T03:47:08Z,21.09,44.00,19,0.075,0,0.000,0.082
2026-05-12T03:47:09Z,27.09,44.00,19,0.075,0,0.000,0.082
2026-05-12T03:47:10Z,35.09,44.00,19,0.075,0,0.000,0.082
2026-05-12T03:47:11Z,21.99,44.00,20,0.077,0,0.000,0.084
2026-05-12T03:47:12Z,28.99,44.00,20,0.077,0,0.000,0.084
2026-05-12T03:47:13Z,34.99,44.00,20,0.077,0,0.000,0.084
2026-05-12T03:47:14Z,21.09,44.00,21,0.079,0,0.000,0.087
2026-05-12T03:47:15Z,28.09,44.00,21,0.079,0,0.000,0.087
2026-05-12T03:47:16Z,35.09,44.00,21,0.079,0,0.000,0.087
2026-05-12T03:47:17Z,21.09,44.00,22,0.082,0,0.000,0.089
2026-05-12T03:47:18Z,27.09,44.00,22,0.082,0,0.000,0.089
2026-05-12T03:47:19Z,33.09,44.00,22,0.082,0,0.000,0.089
2026-05-12T03:47:20Z,19.03,44.00,23,0.084,0,0.000,0.091
2026-05-12T03:47:21Z,25.03,44.00,23,0.084,0,0.000,0.091
2026-05-12T03:47:22Z,33.03,44.00,23,0.084,0,0.000,0.091
2026-05-12T03:47:23Z,17.02,44.00,24,0.086,0,0.000,0.094
2026-05-12T03:47:24Z,24.02,44.00,24,0.086,0,0.000,0.094
2026-05-12T03:47:25Z,29.02,44.00,24,0.086,0,0.000,0.094
2026-05-12T03:47:26Z,37.02,44.00,24,0.086,0,0.000,0.094
2026-05-12T03:47:27Z,21.02,44.00,25,0.089,0,0.000,0.096
2026-05-12T03:47:28Z,29.02,44.00,25,0.089,0,0.000,0.096
2026-05-12T03:47:29Z,36.02,44.00,25,0.089,0,0.000,0.096
2026-05-12T03:47:30Z,21.00,44.00,26,0.090,0,0.000,0.098
2026-05-12T03:47:31Z,28.00,44.00,26,0.090,0,0.000,0.098
2026-05-12T03:47:32Z,34.00,44.00,26,0.090,0,0.000,0.098
2026-05-12T03:47:33Z,19.01,44.00,27,0.092,0,0.000,0.099
2026-05-12T03:47:34Z,24.01,44.00,27,0.092,0,0.000,0.099
2026-05-12T03:47:35Z,29.01,44.00,27,0.092,0,0.000,0.099
2026-05-12T03:47:36Z,35.01,44.00,27,0.092,0,0.000,0.099
2026-05-12T03:47:37Z,20.03,44.00,28,0.093,0,0.000,0.101
2026-05-12T03:47:38Z,27.03,44.00,28,0.093,0,0.000,0.101
2026-05-12T03:47:39Z,33.03,44.00,28,0.093,0,0.000,0.101
2026-05-12T03:47:40Z,18.01,44.00,29,0.095,0,0.000,0.103
2026-05-12T03:47:41Z,24.01,44.00,29,0.095,0,0.000,0.103
2026-05-12T03:47:42Z,30.01,44.00,29,0.095,0,0.000,0.103
2026-05-12T03:47:43Z,37.01,44.00,29,0.095,0,0.000,0.103
2026-05-12T03:47:44Z,22.03,44.00,30,0.097,0,0.000,0.104
2026-05-12T03:47:45Z,31.03,44.00,30,0.097,0,0.000,0.104
2026-05-12T03:47:46Z,37.03,44.00,30,0.097,0,0.000,0.104
2026-05-12T03:47:47Z,22.02,44.00,31,0.098,0,0.000,0.106
2026-05-12T03:47:48Z,28.02,44.00,31,0.098,0,0.000,0.106
2026-05-12T03:47:49Z,35.02,44.00,31,0.098,0,0.000,0.106
2026-05-12T03:47:50Z,20.04,44.00,32,0.100,0,0.000,0.107
2026-05-12T03:47:51Z,27.04,44.00,32,0.100,0,0.000,0.107
2026-05-12T03:47:52Z,34.04,44.00,32,0.100,0,0.000,0.107
2026-05-12T03:47:53Z,19.04,44.00,33,0.102,0,0.000,0.109
2026-05-12T03:47:54Z,26.04,44.00,33,0.102,0,0.000,0.109
2026-05-12T03:47:55Z,32.04,44.00,33,0.102,0,0.000,0.109
2026-05-12T03:47:56Z,17.04,44.00,34,0.104,0,0.000,0.111
2026-05-12T03:47:57Z,24.04,44.00,34,0.104,0,0.000,0.111
2026-05-12T03:47:58Z,31.04,44.00,34,0.104,0,0.000,0.111
2026-05-12T03:47:59Z,37.04,44.00,34,0.104,0,0.000,0.111
2026-05-12T03:48:00Z,22.05,44.00,35,0.105,0,0.000,0.112
2026-05-12T03:48:01Z,31.05,44.00,35,0.105,0,0.000,0.112
2026-05-12T03:48:02Z,17.06,44.00,36,0.107,0,0.000,0.114
2026-05-12T03:48:03Z,24.06,44.00,36,0.107,0,0.000,0.114
2026-05-12T03:48:04Z,30.06,44.00,36,0.107,0,0.000,0.114
2026-05-12T03:48:05Z,38.06,44.00,36,0.107,0,0.000,0.114
2026-05-12T03:48:06Z,22.07,44.00,37,0.108,0,0.000,0.116
2026-05-12T03:48:07Z,29.07,44.00,37,0.108,0,0.000,0.116
2026-05-12T03:48:08Z,36.07,44.00,37,0.108,0,0.000,0.116
2026-05-12T03:48:09Z,22.07,44.00,38,0.110,0,0.000,0.117
2026-05-12T03:48:10Z,29.07,44.00,38,0.110,0,0.000,0.117
2026-05-12T03:48:11Z,35.07,44.00,38,0.110,0,0.000,0.117
2026-05-12T03:48:12Z,22.09,44.00,39,0.112,0,0.000,0.119
2026-05-12T03:48:13Z,27.09,44.00,39,0.112,0,0.000,0.119
2026-05-12T03:48:14Z,32.09,44.00,39,0.112,0,0.000,0.119
2026-05-12T03:48:15Z,21.10,44.00,40,0.113,0,0.000,0.121
2026-05-12T03:48:16Z,27.10,44.00,40,0.113,0,0.000,0.121
2026-05-12T03:48:17Z,33.10,44.00,40,0.113,0,0.000,0.121
2026-05-12T03:48:18Z,19.13,44.00,41,0.115,0,0.000,0.122
2026-05-12T03:48:19Z,26.13,44.00,41,0.115,0,0.000,0.122
2026-05-12T03:48:20Z,34.13,44.00,41,0.115,0,0.000,0.122
2026-05-12T03:48:21Z,19.14,44.00,42,0.116,0,0.000,0.124
2026-05-12T03:48:22Z,25.14,44.00,42,0.116,0,0.000,0.124
2026-05-12T03:48:23Z,31.14,44.00,42,0.116,0,0.000,0.124
2026-05-12T03:48:24Z,17.16,44.00,43,0.118,0,0.000,0.125
2026-05-12T03:48:25Z,24.16,44.00,43,0.118,0,0.000,0.125
2026-05-12T03:48:26Z,32.16,44.00,43,0.118,0,0.000,0.125
2026-05-12T03:48:27Z,20.17,44.00,44,0.119,0,0.000,0.127
2026-05-12T03:48:28Z,27.17,44.00,44,0.119,0,0.000,0.127
2026-05-12T03:48:29Z,33.17,44.00,44,0.119,0,0.000,0.127
2026-05-12T03:48:30Z,19.17,44.00,45,0.121,0,0.000,0.128
2026-05-12T03:48:31Z,25.17,44.00,45,0.121,0,0.000,0.128
2026-05-12T03:48:32Z,31.17,44.00,45,0.121,0,0.000,0.128
2026-05-12T03:48:33Z,17.19,44.00,46,0.123,0,0.000,0.130
2026-05-12T03:48:34Z,25.19,44.00,46,0.123,0,0.000,0.130
2026-05-12T03:48:35Z,31.19,44.00,46,0.123,0,0.000,0.130
2026-05-12T03:48:36Z,37.19,44.00,46,0.123,0,0.000,0.130
