timestamp,numbackends,active_backends,idle_backends,xact_commit,xact_rollback,blks_hit,blks_read,cache_hit_pct,temp_bytes,deadlocks,lock_waits,buffers_checkpoint,checkpoint_write_ms
2026-05-12T03:46:14Z,1,6,0,178,0,100.00,0,0,1,0,0,405,0
2026-05-12T03:46:19Z,1,14,0,1179,0,100.00,0,0,1,0,0,523,0
2026-05-12T03:46:24Z,1,22,0,2180,0,100.00,0,0,1,0,0,639,0
2026-05-12T03:46:29Z,1,30,0,3181,0,100.00,0,0,1,0,0,757,0
2026-05-12T03:46:34Z,49,520,0,162084,0,100.00,0,0,1,48,0,872,0
2026-05-12T03:46:39Z,49,2229,0,1213939,0,100.00,0,0,1,48,0,990,0
2026-05-12T03:46:45Z,49,3383,0,1893369,0,100.00,0,0,2,47,0,1108,0
2026-05-12T03:46:50Z,49,4550,0,2725073,0,100.00,0,0,1,48,0,1226,0
2026-05-12T03:46:55Z,49,5753,0,3506427,0,100.00,0,0,1,48,0,1344,0
2026-05-12T03:47:00Z,49,6958,0,3879208,0,100.00,0,0,1,48,0,1459,0
2026-05-12T03:47:05Z,49,8119,0,4405047,0,100.00,0,0,1,48,0,1577,0
2026-05-12T03:47:11Z,49,9275,0,5032547,0,100.00,0,0,1,48,0,1695,0
2026-05-12T03:47:16Z,49,10430,0,5353394,0,100.00,0,0,1,48,0,1813,0
2026-05-12T03:47:21Z,49,11563,0,5776215,0,100.00,0,0,2,47,0,1931,0
2026-05-12T03:47:26Z,49,12701,0,6301949,0,100.00,0,0,1,48,0,2046,0
2026-05-12T03:47:31Z,49,13839,0,6929274,0,100.00,0,0,1,48,0,2164,0
2026-05-12T03:47:37Z,49,14959,0,7454514,0,100.00,0,0,2,47,0,2282,0
2026-05-12T03:47:42Z,49,16161,0,7827291,0,100.00,0,0,2,47,0,2400,0
2026-05-12T03:47:47Z,49,17279,0,8454237,0,100.00,0,0,1,48,0,2517,0
2026-05-12T03:47:52Z,49,18358,0,8876997,0,100.00,0,0,1,48,0,2637,0
2026-05-12T03:47:57Z,49,19537,0,9607470,0,100.00,0,0,1,48,0,2753,0
2026-05-12T03:48:03Z,49,20694,0,10234934,0,100.00,0,0,1,48,0,2871,0
2026-05-12T03:48:08Z,49,21845,0,10811560,0,100.00,0,0,1,48,0,2989,0
2026-05-12T03:48:13Z,49,22980,0,11183375,0,100.00,0,0,1,48,0,3107,0
2026-05-12T03:48:18Z,49,24156,0,11811088,0,100.00,0,0,1,48,0,3224,0
2026-05-12T03:48:23Z,49,25314,0,12540856,0,100.00,0,0,1,48,0,3342,0
2026-05-12T03:48:29Z,49,26466,0,13475330,0,100.00,0,0,1,48,0,3458,0
2026-05-12T03:48:34Z,49,27592,0,13847104,0,100.00,0,0,2,47,0,3576,0
2026-05-12T03:48:39Z,49,28738,0,14423494,0,100.00,0,0,1,48,0,3696,0
2026-05-12T03:48:44Z,49,29932,0,14847226,0,100.00,0,0,1,48,0,3814,0
2026-05-12T03:48:49Z,49,31033,0,15320887,0,100.00,0,0,1,48,0,3929,0
2026-05-12T03:48:55Z,49,32234,0,15949232,0,100.00,0,0,1,48,0,4047,0
2026-05-12T03:49:00Z,49,33334,0,16474263,0,100.00,0,0,1,48,0,4165,0
2026-05-12T03:49:05Z,49,34465,0,16692725,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:49:10Z,49,35607,0,17218030,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:49:15Z,49,36731,0,17641111,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:49:21Z,49,37839,0,18319491,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:49:26Z,49,38996,0,18691746,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:49:31Z,49,40135,0,19012651,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:49:36Z,49,41303,0,19282667,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:49:41Z,49,42420,0,19757087,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:49:47Z,49,43567,0,20435669,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:49:52Z,49,44695,0,20910056,0,100.00,0,0,2,47,0,4198,269037
2026-05-12T03:49:57Z,49,45810,0,21434979,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:50:02Z,49,47006,0,21909875,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:50:07Z,49,48136,0,22741249,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:50:12Z,49,49259,0,23266434,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:50:18Z,49,50422,0,23536873,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:50:23Z,49,51538,0,23959587,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:50:28Z,49,52657,0,24535701,0,100.00,0,0,2,47,0,4198,269037
2026-05-12T03:50:33Z,49,53823,0,25265206,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:50:38Z,49,54921,0,25790389,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:50:43Z,49,56092,0,26162669,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:50:49Z,49,57205,0,26636531,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:50:54Z,49,58339,0,27059581,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:50:59Z,49,59467,0,27687191,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:51:04Z,49,60576,0,28467600,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:51:09Z,49,61679,0,28890627,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:51:15Z,49,62798,0,29415940,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:51:20Z,49,63953,0,29635030,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:51:25Z,49,65065,0,30211350,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:51:30Z,49,65967,0,30733867,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:51:35Z,49,66524,0,30894521,0,100.00,0,0,2,47,0,4198,269037
2026-05-12T03:51:40Z,49,68392,0,31838726,0,100.00,0,0,6,43,0,4198,269037
2026-05-12T03:51:46Z,49,71793,0,34030322,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:51:51Z,49,74584,0,35753682,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:51:56Z,49,77583,0,37785118,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:52:01Z,49,80220,0,39250090,0,100.00,0,0,1,48,0,4198,269037
2026-05-12T03:52:06Z,49,82337,0,40912082,0,100.00,0,0,1,48,0,4198,269037
