timestamp,pid,cpu_pct,rss_mb,vsz_mb
2026-05-12T01:06:22Z,5218,0.00,245.56,12868.18
2026-05-12T01:06:23Z,5218,0.00,245.56,12868.18
2026-05-12T01:06:24Z,5218,0.00,245.56,12868.18
2026-05-12T01:06:25Z,5218,0.79,323.51,21464.88
2026-05-12T01:06:27Z,5218,1.53,873.77,70910.79
2026-05-12T01:06:30Z,5218,30.39,2225.50,116128.65
2026-05-12T01:06:33Z,5218,57.74,2620.52,116139.58
2026-05-12T01:06:35Z,5218,38.40,2841.42,116170.06
2026-05-12T01:06:38Z,5218,14.84,2894.75,116167.92
2026-05-12T01:06:41Z,5218,37.98,2952.31,116170.80
2026-05-12T01:06:43Z,5218,30.33,2964.63,116170.80
2026-05-12T01:06:46Z,5218,37.50,3000.17,116173.69
2026-05-12T01:06:48Z,5218,30.52,3007.42,116172.92
2026-05-12T01:06:51Z,5218,14.11,3016.17,116172.51
2026-05-12T01:06:53Z,5218,20.31,3023.67,116172.51
2026-05-12T01:06:56Z,5218,8.85,3031.23,116172.51
2026-05-12T01:06:59Z,5218,35.40,3039.81,116178.39
2026-05-12T01:07:01Z,5218,22.56,3068.85,116181.69
2026-05-12T01:07:04Z,5218,15.20,3070.15,116175.40
2026-05-12T01:07:07Z,5218,21.89,3074.65,116175.40
2026-05-12T01:07:09Z,5218,15.88,3103.02,116178.69
2026-05-12T01:07:12Z,5218,26.79,3107.34,116178.28
2026-05-12T01:07:14Z,5218,11.26,3111.55,116177.90
2026-05-12T01:07:17Z,5218,21.06,3140.93,116181.19
2026-05-12T01:07:20Z,5218,24.26,3144.38,116180.78
2026-05-12T01:07:22Z,5218,24.99,3177.25,116184.05
2026-05-12T01:07:25Z,5218,33.19,3205.34,116186.94
2026-05-12T01:07:27Z,5218,17.45,3258.75,116193.12
2026-05-12T01:07:30Z,5218,27.39,3262.03,116192.73
2026-05-12T01:07:33Z,5218,18.74,3313.90,116199.30
2026-05-12T01:07:35Z,5218,8.15,3316.44,116198.92
2026-05-12T01:07:38Z,5218,21.89,3325.02,116206.45
2026-05-12T01:07:41Z,5218,33.43,3321.79,116198.54
2026-05-12T01:07:43Z,5218,18.16,3324.36,116198.54
2026-05-12T01:07:46Z,5218,15.63,3326.55,116198.54
2026-05-12T01:07:48Z,5218,34.45,3328.37,116198.54
2026-05-12T01:07:51Z,5218,20.20,3381.49,116205.10
2026-05-12T01:07:54Z,5218,11.64,3383.12,116205.10
2026-05-12T01:07:57Z,5218,45.39,3385.18,116205.10
2026-05-12T01:07:59Z,5218,27.29,3386.94,116205.10
2026-05-12T01:08:02Z,5218,15.33,3389.06,116205.10
2026-05-12T01:08:04Z,5218,13.22,3390.94,116205.10
2026-05-12T01:08:07Z,5218,18.92,3392.94,116205.10
2026-05-12T01:08:10Z,5218,37.04,3419.06,116208.37
2026-05-12T01:08:12Z,5218,17.51,3421.06,116208.37
2026-05-12T01:08:15Z,5218,26.80,3447.75,116211.64
