timestamp,numbackends,active_backends,idle_backends,xact_commit,xact_rollback,blks_hit,blks_read,cache_hit_pct,temp_bytes,deadlocks,lock_waits,buffers_checkpoint,checkpoint_write_ms
2026-05-12T04:39:48Z,1,4,0,105,0,100.00,0,0,1,0,0,382,0
2026-05-12T04:39:53Z,1,12,0,1106,0,100.00,0,0,1,0,0,500,0
2026-05-12T04:39:59Z,1,20,0,2107,0,100.00,0,0,1,0,0,616,0
2026-05-12T04:40:04Z,1,30,0,3181,0,100.00,0,0,1,0,0,734,0
2026-05-12T04:40:09Z,45,183,0,20216,0,100.00,0,0,1,45,0,852,0
2026-05-12T04:40:14Z,49,1963,0,1107002,0,100.00,0,0,2,47,0,970,0
2026-05-12T04:40:19Z,49,3162,0,1684097,0,100.00,0,0,2,47,0,1087,0
2026-05-12T04:40:25Z,49,4335,0,2517152,0,100.00,0,0,1,48,0,1203,0
2026-05-12T04:40:30Z,49,5474,0,3400599,0,100.00,0,0,1,48,0,1321,0
2026-05-12T04:40:35Z,49,6591,0,3874366,0,100.00,0,0,1,48,0,1439,0
2026-05-12T04:40:40Z,49,7709,0,4143884,0,100.00,0,0,1,48,0,1554,0
2026-05-12T04:40:45Z,49,8902,0,4823307,0,100.00,0,0,2,47,0,1672,0
2026-05-12T04:40:50Z,49,10063,0,5246293,0,100.00,0,0,2,47,0,1790,0
2026-05-12T04:40:56Z,49,11242,0,5618921,0,100.00,0,0,2,47,0,1908,0
2026-05-12T04:41:01Z,49,12340,0,6194876,0,100.00,0,0,1,48,0,2024,0
2026-05-12T04:41:06Z,49,13468,0,6822588,0,100.00,0,0,1,48,0,2142,0
2026-05-12T04:41:11Z,49,14692,0,7349529,0,100.00,0,0,1,48,0,2260,0
2026-05-12T04:41:16Z,49,15788,0,7772157,0,100.00,0,0,1,48,0,2378,0
2026-05-12T04:41:22Z,49,16912,0,8399217,0,100.00,0,0,1,48,0,2493,0
2026-05-12T04:41:27Z,49,18043,0,8822298,0,100.00,0,0,2,47,0,2611,0
2026-05-12T04:41:32Z,49,19181,0,9551877,0,100.00,0,0,1,48,0,2729,0
2026-05-12T04:41:37Z,49,20279,0,9872359,0,100.00,0,0,2,47,0,2847,0
2026-05-12T04:41:42Z,49,21426,0,10653610,0,100.00,0,0,1,48,0,2965,0
2026-05-12T04:41:48Z,49,22594,0,11077184,0,100.00,0,0,2,47,0,3083,0
2026-05-12T04:41:53Z,49,23779,0,11756076,0,100.00,0,0,1,48,0,3198,0
2026-05-12T04:41:58Z,49,24911,0,12384002,0,100.00,0,0,1,48,0,3316,0
2026-05-12T04:42:03Z,49,26093,0,13319060,0,100.00,0,0,1,48,0,3434,0
2026-05-12T04:42:08Z,49,27258,0,13793535,0,100.00,0,0,1,48,0,3550,0
2026-05-12T04:42:13Z,49,28375,0,14318534,0,100.00,0,0,1,48,0,3668,0
2026-05-12T04:42:19Z,49,29477,0,14741258,0,100.00,0,0,1,48,0,3786,0
2026-05-12T04:42:24Z,49,30554,0,15214958,0,100.00,0,0,3,46,0,3901,0
2026-05-12T04:42:29Z,49,31704,0,15689447,0,100.00,0,0,2,47,0,4019,0
2026-05-12T04:42:34Z,49,32805,0,16367673,0,100.00,0,0,1,48,0,4135,0
2026-05-12T04:42:39Z,49,33954,0,16688470,0,100.00,0,0,1,48,0,4253,0
2026-05-12T04:42:44Z,49,35080,0,17009200,0,100.00,0,0,1,48,0,4370,0
2026-05-12T04:42:50Z,49,36198,0,17534623,0,100.00,0,0,1,48,0,4486,0
2026-05-12T04:42:55Z,49,37325,0,18111045,0,100.00,0,0,1,48,0,4604,0
2026-05-12T04:43:00Z,49,38507,0,18636736,0,100.00,0,0,1,48,0,4722,0
2026-05-12T04:43:05Z,49,39640,0,19008984,0,100.00,0,0,1,48,0,4840,0
2026-05-12T04:43:10Z,49,40829,0,19228669,0,100.00,0,0,1,48,0,4955,0
2026-05-12T04:43:16Z,49,41944,0,19651708,0,100.00,0,0,2,47,0,5076,0
2026-05-12T04:43:21Z,49,43072,0,20074808,0,100.00,0,0,1,48,0,5191,0
2026-05-12T04:43:26Z,49,44192,0,20855773,0,100.00,0,0,2,47,0,5309,0
2026-05-12T04:43:31Z,49,45299,0,21329624,0,100.00,0,0,2,47,0,5427,0
2026-05-12T04:43:36Z,49,46412,0,21803554,0,100.00,0,0,2,47,0,5545,0
2026-05-12T04:43:42Z,49,47581,0,22431492,0,100.00,0,0,1,48,0,5663,0
2026-05-12T04:43:47Z,49,48722,0,23058903,0,100.00,0,0,1,48,0,5781,0
2026-05-12T04:43:52Z,49,49901,0,23482538,0,100.00,0,0,1,48,0,5899,0
2026-05-12T04:43:57Z,49,51024,0,23905583,0,100.00,0,0,1,48,0,6017,0
2026-05-12T04:44:02Z,49,52202,0,24431403,0,100.00,0,0,1,48,0,6109,269087
2026-05-12T04:44:08Z,49,53322,0,25109673,0,100.00,0,0,2,47,0,6109,269087
2026-05-12T04:44:13Z,49,54458,0,25635237,0,100.00,0,0,1,48,0,6109,269087
