timestamp,numbackends,active_backends,idle_backends,xact_commit,xact_rollback,blks_hit,blks_read,cache_hit_pct,temp_bytes,deadlocks,lock_waits,buffers_checkpoint,checkpoint_write_ms
2026-05-12T02:52:40Z,1,4,0,105,0,100.00,0,0,1,0,0,102,0
2026-05-12T02:52:46Z,1,12,0,1106,0,100.00,0,0,1,0,0,217,0
2026-05-12T02:52:51Z,1,20,0,2107,0,100.00,0,0,1,0,0,335,0
2026-05-12T02:52:56Z,1,28,0,3108,0,100.00,0,0,1,0,0,451,0
2026-05-12T02:53:01Z,1,38,0,4182,0,100.00,0,0,1,0,0,569,0
2026-05-12T02:53:06Z,21,66,0,5803,0,100.00,0,0,1,21,0,687,0
2026-05-12T02:53:12Z,49,514,0,168227,0,100.00,0,0,2,47,0,802,0
2026-05-12T02:53:17Z,49,2100,0,1116549,0,100.00,0,0,1,48,0,920,0
2026-05-12T02:53:22Z,49,3618,0,2319376,0,100.00,0,0,1,48,0,1038,0
2026-05-12T02:53:27Z,49,4660,0,2997758,0,100.00,0,0,1,48,0,1154,0
2026-05-12T02:53:32Z,49,5614,0,3522221,0,100.00,0,0,1,48,0,1271,0
2026-05-12T02:53:37Z,49,6728,0,3946221,0,100.00,0,0,1,48,0,1389,0
2026-05-12T02:53:43Z,49,7741,0,4624236,0,100.00,0,0,1,48,0,1505,0
2026-05-12T02:53:48Z,49,8798,0,5047539,0,100.00,0,0,1,48,0,1623,0
2026-05-12T02:53:53Z,49,9813,0,5470254,0,100.00,0,0,1,48,0,1738,0
2026-05-12T02:53:58Z,49,10843,0,5893168,0,100.00,0,0,1,48,0,1856,0
2026-05-12T02:54:03Z,49,11871,0,6367258,0,100.00,0,0,2,47,0,1930,269197
2026-05-12T02:54:08Z,49,12873,0,7045274,0,100.00,0,0,1,48,0,1930,269197
2026-05-12T02:54:14Z,49,14061,0,7623779,0,100.00,0,0,1,48,0,1930,269197
2026-05-12T02:54:19Z,49,15081,0,7944109,0,100.00,0,0,2,47,0,1930,269197
2026-05-12T02:54:24Z,49,16089,0,8622127,0,100.00,0,0,1,48,0,1930,269197
2026-05-12T02:54:29Z,49,17116,0,9300276,0,100.00,0,0,1,48,0,1930,269197
2026-05-12T02:54:34Z,49,18137,0,9620963,0,100.00,0,0,1,48,0,1930,269197
2026-05-12T02:54:39Z,49,19149,0,10554302,0,100.00,0,0,1,48,0,1930,269197
2026-05-12T02:54:45Z,49,20187,0,10824036,0,100.00,0,0,1,48,0,1930,269197
2026-05-12T02:54:50Z,49,21201,0,11246758,0,100.00,0,0,3,46,0,1930,269197
2026-05-12T02:54:55Z,49,22420,0,12029991,0,100.00,0,0,1,48,0,1930,269197
2026-05-12T02:55:00Z,49,23382,0,12758644,0,100.00,0,0,1,48,0,1930,269197
2026-05-12T02:55:05Z,49,24377,0,13539117,0,100.00,0,0,1,48,0,1930,269197
2026-05-12T02:55:11Z,49,25410,0,14115220,0,100.00,0,0,1,48,0,1930,269197
2026-05-12T02:55:16Z,49,26501,0,14539030,0,100.00,0,0,1,48,0,1930,269197
2026-05-12T02:55:21Z,49,27608,0,14911663,0,100.00,0,0,1,48,0,1930,269197
2026-05-12T02:55:26Z,49,28576,0,15436064,0,100.00,0,0,1,48,0,1930,269197
2026-05-12T02:55:31Z,49,29661,0,15961956,0,100.00,0,0,1,48,0,1930,269197
2026-05-12T02:55:37Z,49,30705,0,16538151,0,100.00,0,0,1,48,0,1930,269197
2026-05-12T02:55:42Z,49,31726,0,16756527,0,100.00,0,0,2,47,0,1930,269197
2026-05-12T02:55:47Z,49,32769,0,17230720,0,100.00,0,0,1,48,0,1930,269197
2026-05-12T02:55:52Z,49,33861,0,17909905,0,100.00,0,0,3,46,0,1930,269197
