timestamp,heap_used_mb,heap_committed_mb,ygc_count,ygct_s,fgc_count,fgct_s,gct_s
2026-05-12T04:39:42Z,16.93,37.00,2,0.011,0,0.000,0.014
2026-05-12T04:39:43Z,16.93,37.00,2,0.011,0,0.000,0.014
2026-05-12T04:39:44Z,16.93,37.00,2,0.011,0,0.000,0.014
2026-05-12T04:39:45Z,16.93,37.00,2,0.011,0,0.000,0.014
2026-05-12T04:39:46Z,16.93,37.00,2,0.011,0,0.000,0.014
2026-05-12T04:39:47Z,16.93,37.00,2,0.011,0,0.000,0.014
2026-05-12T04:39:48Z,16.93,37.00,2,0.011,0,0.000,0.014
2026-05-12T04:39:49Z,16.93,37.00,2,0.011,0,0.000,0.014
2026-05-12T04:39:50Z,16.93,37.00,2,0.011,0,0.000,0.014
2026-05-12T04:39:51Z,16.93,37.00,2,0.011,0,0.000,0.014
2026-05-12T04:39:52Z,16.93,37.00,2,0.011,0,0.000,0.014
2026-05-12T04:39:53Z,16.93,37.00,2,0.011,0,0.000,0.014
2026-05-12T04:39:54Z,16.93,37.00,2,0.011,0,0.000,0.014
2026-05-12T04:39:55Z,16.93,37.00,2,0.011,0,0.000,0.014
2026-05-12T04:39:56Z,16.93,37.00,2,0.011,0,0.000,0.014
2026-05-12T04:39:57Z,16.93,37.00,2,0.011,0,0.000,0.014
2026-05-12T04:39:58Z,16.93,37.00,2,0.011,0,0.000,0.014
2026-05-12T04:39:59Z,16.93,37.00,2,0.011,0,0.000,0.014
2026-05-12T04:40:00Z,16.93,37.00,2,0.011,0,0.000,0.014
2026-05-12T04:40:01Z,16.93,37.00,2,0.011,0,0.000,0.014
2026-05-12T04:40:02Z,16.93,37.00,2,0.011,0,0.000,0.014
2026-05-12T04:40:03Z,16.93,37.00,2,0.011,0,0.000,0.014
2026-05-12T04:40:04Z,16.93,37.00,2,0.011,0,0.000,0.014
2026-05-12T04:40:05Z,16.93,37.00,2,0.011,0,0.000,0.014
2026-05-12T04:40:06Z,13.17,44.00,3,0.023,0,0.000,0.026
2026-05-12T04:40:07Z,21.96,44.00,5,0.038,0,0.000,0.044
2026-05-12T04:40:08Z,28.96,44.00,5,0.038,0,0.000,0.044
2026-05-12T04:40:09Z,17.46,44.00,6,0.042,0,0.000,0.047
2026-05-12T04:40:10Z,30.46,44.00,6,0.042,0,0.000,0.047
2026-05-12T04:40:11Z,28.30,44.00,7,0.046,0,0.000,0.051
2026-05-12T04:40:12Z,22.73,44.00,8,0.048,0,0.000,0.054
2026-05-12T04:40:13Z,35.73,44.00,8,0.048,0,0.000,0.054
2026-05-12T04:40:14Z,27.08,44.00,9,0.051,0,0.000,0.056
2026-05-12T04:40:15Z,36.08,44.00,9,0.051,0,0.000,0.056
2026-05-12T04:40:16Z,23.14,44.00,10,0.055,0,0.000,0.061
2026-05-12T04:40:17Z,32.14,44.00,10,0.055,0,0.000,0.061
2026-05-12T04:40:18Z,18.17,44.00,11,0.057,0,0.000,0.063
2026-05-12T04:40:19Z,26.17,44.00,11,0.057,0,0.000,0.063
2026-05-12T04:40:20Z,34.17,44.00,11,0.057,0,0.000,0.063
2026-05-12T04:40:21Z,28.16,44.00,12,0.060,0,0.000,0.066
2026-05-12T04:40:22Z,22.16,44.00,13,0.063,0,0.000,0.069
2026-05-12T04:40:23Z,34.16,44.00,13,0.063,0,0.000,0.069
2026-05-12T04:40:24Z,21.16,44.00,14,0.066,0,0.000,0.071
2026-05-12T04:40:25Z,28.16,44.00,14,0.066,0,0.000,0.071
2026-05-12T04:40:26Z,36.16,44.00,14,0.066,0,0.000,0.071
2026-05-12T04:40:27Z,25.32,44.00,15,0.068,0,0.000,0.074
2026-05-12T04:40:28Z,31.32,44.00,15,0.068,0,0.000,0.074
2026-05-12T04:40:29Z,18.17,44.00,16,0.071,0,0.000,0.077
2026-05-12T04:40:30Z,26.17,44.00,16,0.071,0,0.000,0.077
2026-05-12T04:40:31Z,33.17,44.00,16,0.071,0,0.000,0.077
2026-05-12T04:40:32Z,20.22,44.00,17,0.073,0,0.000,0.079
2026-05-12T04:40:33Z,28.22,44.00,17,0.073,0,0.000,0.079
2026-05-12T04:40:34Z,35.22,44.00,17,0.073,0,0.000,0.079
2026-05-12T04:40:35Z,24.32,44.00,18,0.077,0,0.000,0.082
2026-05-12T04:40:36Z,30.32,44.00,18,0.077,0,0.000,0.082
2026-05-12T04:40:37Z,17.27,44.00,19,0.079,0,0.000,0.085
2026-05-12T04:40:38Z,25.27,44.00,19,0.079,0,0.000,0.085
2026-05-12T04:40:39Z,33.27,44.00,19,0.079,0,0.000,0.085
2026-05-12T04:40:40Z,21.31,44.00,20,0.083,0,0.000,0.088
2026-05-12T04:40:41Z,29.31,44.00,20,0.083,0,0.000,0.088
2026-05-12T04:40:42Z,35.31,44.00,20,0.083,0,0.000,0.088
2026-05-12T04:40:43Z,23.23,44.00,21,0.085,0,0.000,0.091
2026-05-12T04:40:44Z,30.23,44.00,21,0.085,0,0.000,0.091
2026-05-12T04:40:45Z,17.22,44.00,22,0.088,0,0.000,0.093
2026-05-12T04:40:46Z,25.22,44.00,22,0.088,0,0.000,0.093
2026-05-12T04:40:47Z,33.22,44.00,22,0.088,0,0.000,0.093
2026-05-12T04:40:48Z,20.27,44.00,23,0.090,0,0.000,0.096
2026-05-12T04:40:49Z,28.27,44.00,23,0.090,0,0.000,0.096
2026-05-12T04:40:50Z,35.27,44.00,23,0.090,0,0.000,0.096
2026-05-12T04:40:51Z,20.25,44.00,24,0.093,0,0.000,0.099
2026-05-12T04:40:52Z,28.25,44.00,24,0.093,0,0.000,0.099
2026-05-12T04:40:53Z,34.25,44.00,24,0.093,0,0.000,0.099
2026-05-12T04:40:54Z,20.38,44.00,25,0.096,0,0.000,0.101
2026-05-12T04:40:55Z,27.38,44.00,25,0.096,0,0.000,0.101
2026-05-12T04:40:56Z,33.38,44.00,25,0.096,0,0.000,0.101
2026-05-12T04:40:57Z,19.24,44.00,26,0.098,0,0.000,0.103
2026-05-12T04:40:58Z,26.24,44.00,26,0.098,0,0.000,0.103
2026-05-12T04:40:59Z,34.24,44.00,26,0.098,0,0.000,0.103
2026-05-12T04:41:00Z,22.24,44.00,27,0.099,0,0.000,0.105
2026-05-12T04:41:01Z,29.24,44.00,27,0.099,0,0.000,0.105
2026-05-12T04:41:02Z,37.24,44.00,27,0.099,0,0.000,0.105
2026-05-12T04:41:03Z,23.42,44.00,28,0.102,0,0.000,0.107
2026-05-12T04:41:04Z,31.42,44.00,28,0.102,0,0.000,0.107
2026-05-12T04:41:05Z,17.26,44.00,29,0.103,0,0.000,0.109
2026-05-12T04:41:06Z,24.26,44.00,29,0.103,0,0.000,0.109
2026-05-12T04:41:07Z,32.26,44.00,29,0.103,0,0.000,0.109
2026-05-12T04:41:08Z,19.37,44.00,30,0.106,0,0.000,0.111
2026-05-12T04:41:09Z,26.37,44.00,30,0.106,0,0.000,0.111
2026-05-12T04:41:10Z,33.37,44.00,30,0.106,0,0.000,0.111
2026-05-12T04:41:11Z,20.29,44.00,31,0.108,0,0.000,0.113
2026-05-12T04:41:12Z,28.29,44.00,31,0.108,0,0.000,0.113
2026-05-12T04:41:13Z,35.29,44.00,31,0.108,0,0.000,0.113
2026-05-12T04:41:14Z,22.30,44.00,32,0.110,0,0.000,0.115
2026-05-12T04:41:15Z,28.30,44.00,32,0.110,0,0.000,0.115
2026-05-12T04:41:16Z,36.30,44.00,32,0.110,0,0.000,0.115
2026-05-12T04:41:17Z,22.40,44.00,33,0.111,0,0.000,0.117
2026-05-12T04:41:18Z,29.40,44.00,33,0.111,0,0.000,0.117
2026-05-12T04:41:19Z,36.40,44.00,33,0.111,0,0.000,0.117
2026-05-12T04:41:20Z,22.30,44.00,34,0.113,0,0.000,0.118
2026-05-12T04:41:21Z,31.30,44.00,34,0.113,0,0.000,0.118
