timestamp,pid,cpu_pct,rss_mb,vsz_mb
2026-05-11T23:18:38Z,5183,0.00,9.08,37.08
2026-05-11T23:18:39Z,5183,0.00,9.08,37.08
2026-05-11T23:18:40Z,5183,0.00,9.08,37.08
2026-05-11T23:18:41Z,5183,0.00,9.08,37.08
2026-05-11T23:18:42Z,5183,0.00,9.08,37.08
2026-05-11T23:18:43Z,5183,0.00,9.08,37.08
2026-05-11T23:18:44Z,5183,0.00,9.08,37.08
2026-05-11T23:18:45Z,5183,0.00,9.08,37.08
2026-05-11T23:18:46Z,5183,0.00,9.08,37.08
2026-05-11T23:18:47Z,5183,0.00,9.08,37.08
2026-05-11T23:18:48Z,5183,0.00,9.08,37.08
2026-05-11T23:18:49Z,5183,0.00,9.08,37.08
2026-05-11T23:18:50Z,5183,0.00,9.08,37.08
2026-05-11T23:18:51Z,5183,3.85,11.34,37.21
2026-05-11T23:18:52Z,5183,1.92,11.34,37.21
2026-05-11T23:18:53Z,5183,2.88,11.34,37.21
2026-05-11T23:18:54Z,5183,2.88,11.34,37.21
2026-05-11T23:18:55Z,5183,2.88,11.34,37.21
2026-05-11T23:18:56Z,5183,1.92,11.34,37.21
2026-05-11T23:18:57Z,5183,0.00,11.34,37.21
2026-05-11T23:18:58Z,5183,1.92,11.34,37.21
2026-05-11T23:18:59Z,5183,0.00,11.34,37.21
2026-05-11T23:19:00Z,5183,1.93,11.34,37.21
2026-05-11T23:19:02Z,5183,0.00,11.34,37.21
2026-05-11T23:19:03Z,5183,0.97,11.34,37.21
2026-05-11T23:19:04Z,5183,0.96,11.34,37.21
2026-05-11T23:19:05Z,5183,0.96,11.34,37.21
2026-05-11T23:19:06Z,5183,0.96,11.34,37.21
2026-05-11T23:19:07Z,5183,0.96,11.34,37.21
2026-05-11T23:19:08Z,5183,0.96,11.34,37.21
2026-05-11T23:19:09Z,5183,0.00,11.34,37.21
2026-05-11T23:19:10Z,5183,0.96,11.34,37.21
2026-05-11T23:19:11Z,5183,1.92,11.34,37.21
2026-05-11T23:19:12Z,5183,0.96,11.34,37.21
2026-05-11T23:19:13Z,5183,0.00,11.34,37.21
2026-05-11T23:19:14Z,5183,1.93,11.34,37.21
2026-05-11T23:19:15Z,5183,0.96,11.34,37.21
2026-05-11T23:19:16Z,5183,0.00,11.34,37.21
2026-05-11T23:19:17Z,5183,0.00,11.34,37.21
2026-05-11T23:19:18Z,5183,1.92,11.34,37.21
2026-05-11T23:19:19Z,5183,0.96,11.34,37.21
2026-05-11T23:19:20Z,5183,0.96,11.34,37.21
2026-05-11T23:19:21Z,5183,0.00,11.34,37.21
2026-05-11T23:19:22Z,5183,0.96,11.34,37.21
2026-05-11T23:19:23Z,5183,0.96,11.34,37.21
2026-05-11T23:19:24Z,5183,0.96,11.34,37.21
2026-05-11T23:19:25Z,5183,1.92,11.34,37.21
2026-05-11T23:19:26Z,5183,0.00,11.34,37.21
2026-05-11T23:19:27Z,5183,0.96,11.34,37.21
2026-05-11T23:19:29Z,5183,0.96,11.34,37.21
2026-05-11T23:19:30Z,5183,0.96,11.34,37.21
2026-05-11T23:19:31Z,5183,1.92,11.34,37.21
2026-05-11T23:19:32Z,5183,0.96,11.34,37.21
2026-05-11T23:19:33Z,5183,1.93,11.34,37.21
2026-05-11T23:19:34Z,5183,0.96,11.34,37.21
2026-05-11T23:19:35Z,5183,0.96,11.34,37.21
2026-05-11T23:19:36Z,5183,0.96,11.34,37.21
2026-05-11T23:19:37Z,5183,0.96,11.34,37.21
2026-05-11T23:19:38Z,5183,0.00,11.34,37.21
2026-05-11T23:19:39Z,5183,1.92,11.34,37.21
2026-05-11T23:19:40Z,5183,0.00,11.34,37.21
2026-05-11T23:19:41Z,5183,0.96,11.34,37.21
2026-05-11T23:19:42Z,5183,0.96,11.34,37.21
2026-05-11T23:19:43Z,5183,0.96,11.34,37.21
2026-05-11T23:19:44Z,5183,0.96,11.34,37.21
2026-05-11T23:19:45Z,5183,0.96,11.34,37.21
2026-05-11T23:19:46Z,5183,0.96,11.34,37.21
2026-05-11T23:19:47Z,5183,0.00,11.34,37.21
2026-05-11T23:19:48Z,5183,1.93,11.34,37.21
2026-05-11T23:19:49Z,5183,0.00,11.34,37.21
2026-05-11T23:19:50Z,5183,0.96,11.34,37.21
2026-05-11T23:19:51Z,5183,0.96,11.34,37.21
2026-05-11T23:19:52Z,5183,1.91,11.34,37.21
2026-05-11T23:19:53Z,5183,1.92,11.34,37.21
2026-05-11T23:19:55Z,5183,0.96,11.34,37.21
2026-05-11T23:19:56Z,5183,0.00,11.34,37.21
2026-05-11T23:19:57Z,5183,0.96,11.34,37.21
2026-05-11T23:19:58Z,5183,0.96,11.34,37.21
2026-05-11T23:19:59Z,5183,0.96,11.34,37.21
2026-05-11T23:20:00Z,5183,0.96,11.34,37.21
2026-05-11T23:20:01Z,5183,0.96,11.34,37.21
2026-05-11T23:20:02Z,5183,0.00,11.34,37.21
2026-05-11T23:20:03Z,5183,0.96,11.34,37.21
2026-05-11T23:20:04Z,5183,0.96,11.34,37.21
2026-05-11T23:20:05Z,5183,0.96,11.34,37.21
2026-05-11T23:20:06Z,5183,0.96,11.34,37.21
2026-05-11T23:20:07Z,5183,0.00,11.34,37.21
2026-05-11T23:20:08Z,5183,0.96,11.34,37.21
2026-05-11T23:20:09Z,5183,0.96,11.34,37.21
2026-05-11T23:20:10Z,5183,0.96,11.34,37.21
2026-05-11T23:20:11Z,5183,0.96,11.34,37.21
2026-05-11T23:20:12Z,5183,0.96,11.34,37.21
2026-05-11T23:20:13Z,5183,0.97,11.34,37.21
2026-05-11T23:20:14Z,5183,0.96,11.34,37.21
2026-05-11T23:20:15Z,5183,1.92,11.34,37.21
2026-05-11T23:20:16Z,5183,0.00,11.34,37.21
2026-05-11T23:20:17Z,5183,1.92,11.34,37.21
2026-05-11T23:20:18Z,5183,0.00,11.34,37.21
2026-05-11T23:20:19Z,5183,0.96,11.34,37.21
2026-05-11T23:20:21Z,5183,0.00,11.34,37.21
2026-05-11T23:20:22Z,5183,1.93,11.34,37.21
2026-05-11T23:20:23Z,5183,0.96,11.34,37.21
2026-05-11T23:20:24Z,5183,0.00,11.34,37.21
2026-05-11T23:20:25Z,5183,0.96,11.34,37.21
2026-05-11T23:20:26Z,5183,1.92,11.34,37.21
2026-05-11T23:20:27Z,5183,0.96,11.34,37.21
2026-05-11T23:20:28Z,5183,0.00,11.34,37.21
2026-05-11T23:20:29Z,5183,0.96,11.34,37.21
2026-05-11T23:20:30Z,5183,1.92,11.34,37.21
2026-05-11T23:20:31Z,5183,0.96,11.34,37.21
2026-05-11T23:20:32Z,5183,0.00,11.34,37.21
2026-05-11T23:20:33Z,5183,0.96,11.34,37.21
2026-05-11T23:20:34Z,5183,0.96,11.34,37.21
2026-05-11T23:20:35Z,5183,0.96,11.34,37.21
2026-05-11T23:20:36Z,5183,0.96,11.34,37.21
2026-05-11T23:20:37Z,5183,0.96,11.34,37.21
2026-05-11T23:20:38Z,5183,1.93,11.34,37.21
2026-05-11T23:20:39Z,5183,1.93,11.34,37.21
2026-05-11T23:20:40Z,5183,0.96,11.34,37.21
2026-05-11T23:20:41Z,5183,0.96,11.34,37.21
2026-05-11T23:20:42Z,5183,0.96,11.34,37.21
2026-05-11T23:20:43Z,5183,0.00,11.34,37.21
2026-05-11T23:20:44Z,5183,0.96,11.34,37.21
2026-05-11T23:20:45Z,5183,1.90,11.34,37.21
2026-05-11T23:20:47Z,5183,0.96,11.34,37.21
2026-05-11T23:20:48Z,5183,0.00,11.34,37.21
2026-05-11T23:20:49Z,5183,0.96,11.34,37.21
2026-05-11T23:20:50Z,5183,0.96,11.34,37.21
2026-05-11T23:20:51Z,5183,0.96,11.34,37.21
2026-05-11T23:20:52Z,5183,1.92,11.34,37.21
2026-05-11T23:20:53Z,5183,0.96,11.34,37.21
2026-05-11T23:20:54Z,5183,0.96,11.34,37.21
2026-05-11T23:20:55Z,5183,0.96,11.34,37.21
2026-05-11T23:20:56Z,5183,0.00,11.34,37.21
2026-05-11T23:20:57Z,5183,0.96,11.34,37.21
2026-05-11T23:20:58Z,5183,0.96,11.34,37.21
2026-05-11T23:20:59Z,5183,0.96,11.34,37.21
2026-05-11T23:21:00Z,5183,1.92,11.34,37.21
2026-05-11T23:21:01Z,5183,0.97,11.34,37.21
2026-05-11T23:21:02Z,5183,0.00,11.34,37.21
2026-05-11T23:21:03Z,5183,0.96,11.34,37.21
2026-05-11T23:21:04Z,5183,0.96,11.34,37.21
2026-05-11T23:21:05Z,5183,0.96,11.34,37.21
2026-05-11T23:21:06Z,5183,0.96,11.34,37.21
2026-05-11T23:21:07Z,5183,0.00,11.34,37.21
2026-05-11T23:21:08Z,5183,0.96,11.34,37.21
2026-05-11T23:21:09Z,5183,1.93,11.34,37.21
2026-05-11T23:21:10Z,5183,0.00,11.34,37.21
2026-05-11T23:21:11Z,5183,0.96,11.34,37.21
2026-05-11T23:21:12Z,5183,1.92,11.34,37.21
2026-05-11T23:21:14Z,5183,0.96,11.34,37.21
2026-05-11T23:21:15Z,5183,0.97,11.34,37.21
2026-05-11T23:21:16Z,5183,0.96,11.34,37.21
2026-05-11T23:21:17Z,5183,0.96,11.34,37.21
2026-05-11T23:21:18Z,5183,0.00,11.34,37.21
2026-05-11T23:21:19Z,5183,0.96,11.34,37.21
2026-05-11T23:21:20Z,5183,0.96,11.34,37.21
2026-05-11T23:21:21Z,5183,1.93,11.34,37.21
2026-05-11T23:21:22Z,5183,0.96,11.34,37.21
2026-05-11T23:21:23Z,5183,0.96,11.34,37.21
2026-05-11T23:21:24Z,5183,0.00,11.34,37.21
2026-05-11T23:21:25Z,5183,1.93,11.34,37.21
2026-05-11T23:21:26Z,5183,0.96,11.34,37.21
2026-05-11T23:21:27Z,5183,0.96,11.34,37.21
2026-05-11T23:21:28Z,5183,0.96,11.34,37.21
2026-05-11T23:21:29Z,5183,1.93,11.34,37.21
2026-05-11T23:21:30Z,5183,0.00,11.34,37.21
2026-05-11T23:21:31Z,5183,0.96,11.34,37.21
2026-05-11T23:21:32Z,5183,0.96,11.34,37.21
2026-05-11T23:21:33Z,5183,0.00,11.34,37.21
2026-05-11T23:21:34Z,5183,1.92,11.34,37.21
2026-05-11T23:21:35Z,5183,0.96,11.34,37.21
2026-05-11T23:21:36Z,5183,0.96,11.34,37.21
2026-05-11T23:21:37Z,5183,0.00,11.34,37.21
2026-05-11T23:21:38Z,5183,0.96,11.34,37.21
2026-05-11T23:21:40Z,5183,0.96,11.34,37.21
2026-05-11T23:21:41Z,5183,0.96,11.34,37.21
2026-05-11T23:21:42Z,5183,0.00,11.34,37.21
2026-05-11T23:21:43Z,5183,1.92,11.34,37.21
2026-05-11T23:21:44Z,5183,0.96,11.34,37.21
2026-05-11T23:21:45Z,5183,0.96,11.34,37.21
2026-05-11T23:21:46Z,5183,0.96,11.34,37.21
2026-05-11T23:21:47Z,5183,1.93,11.34,37.21
2026-05-11T23:21:48Z,5183,0.00,11.34,37.21
2026-05-11T23:21:49Z,5183,0.96,11.34,37.21
2026-05-11T23:21:50Z,5183,0.00,11.34,37.21
2026-05-11T23:21:51Z,5183,0.96,11.34,37.21
2026-05-11T23:21:52Z,5183,0.96,11.34,37.21
2026-05-11T23:21:53Z,5183,0.96,11.34,37.21
2026-05-11T23:21:54Z,5183,1.92,11.34,37.21
2026-05-11T23:21:55Z,5183,0.00,11.34,37.21
2026-05-11T23:21:56Z,5183,0.00,11.34,37.21
2026-05-11T23:21:57Z,5183,0.96,11.34,37.21
2026-05-11T23:21:58Z,5183,0.00,11.34,37.21
2026-05-11T23:21:59Z,5183,0.96,11.34,37.21
2026-05-11T23:22:00Z,5183,0.96,11.34,37.21
2026-05-11T23:22:01Z,5183,0.97,11.34,37.21
2026-05-11T23:22:02Z,5183,0.96,11.34,37.21
2026-05-11T23:22:03Z,5183,1.93,11.34,37.21
2026-05-11T23:22:04Z,5183,0.96,11.34,37.21
2026-05-11T23:22:05Z,5183,0.96,11.34,37.21
2026-05-11T23:22:07Z,5183,0.96,11.34,37.21
2026-05-11T23:22:08Z,5183,0.96,11.34,37.21
2026-05-11T23:22:09Z,5183,0.96,11.34,37.21
2026-05-11T23:22:10Z,5183,0.96,11.34,37.21
2026-05-11T23:22:11Z,5183,0.00,11.34,37.21
2026-05-11T23:22:12Z,5183,0.96,11.34,37.21
2026-05-11T23:22:13Z,5183,0.96,11.34,37.21
2026-05-11T23:22:14Z,5183,0.96,11.34,37.21
2026-05-11T23:22:15Z,5183,0.00,11.34,37.21
2026-05-11T23:22:16Z,5183,0.96,11.34,37.21
2026-05-11T23:22:17Z,5183,0.00,11.34,37.21
2026-05-11T23:22:18Z,5183,0.96,11.34,37.21
2026-05-11T23:22:19Z,5183,0.00,11.34,37.21
2026-05-11T23:22:20Z,5183,0.96,11.34,37.21
2026-05-11T23:22:21Z,5183,0.96,11.34,37.21
2026-05-11T23:22:22Z,5183,0.00,11.34,37.21
2026-05-11T23:22:23Z,5183,0.96,11.34,37.21
2026-05-11T23:22:24Z,5183,0.96,11.34,37.21
2026-05-11T23:22:25Z,5183,0.96,11.34,37.21
2026-05-11T23:22:26Z,5183,0.96,11.34,37.21
2026-05-11T23:22:27Z,5183,0.96,11.34,37.21
2026-05-11T23:22:28Z,5183,0.00,11.34,37.21
2026-05-11T23:22:29Z,5183,0.96,11.34,37.21
2026-05-11T23:22:30Z,5183,0.96,11.34,37.21
2026-05-11T23:22:31Z,5183,0.96,11.34,37.21
2026-05-11T23:22:33Z,5183,1.92,11.34,37.21
2026-05-11T23:22:34Z,5183,0.96,11.34,37.21
2026-05-11T23:22:35Z,5183,1.92,11.34,37.21
2026-05-11T23:22:36Z,5183,0.96,11.34,37.21
2026-05-11T23:22:37Z,5183,0.96,11.34,37.21
2026-05-11T23:22:38Z,5183,0.00,11.34,37.21
2026-05-11T23:22:39Z,5183,0.96,11.34,37.21
2026-05-11T23:22:40Z,5183,0.96,11.34,37.21
2026-05-11T23:22:41Z,5183,0.96,11.34,37.21
2026-05-11T23:22:42Z,5183,0.00,11.34,37.21
2026-05-11T23:22:43Z,5183,0.96,11.34,37.21
2026-05-11T23:22:44Z,5183,0.96,11.34,37.21
2026-05-11T23:22:45Z,5183,0.96,11.34,37.21
2026-05-11T23:22:46Z,5183,0.96,11.34,37.21
2026-05-11T23:22:47Z,5183,0.96,11.34,37.21
2026-05-11T23:22:48Z,5183,0.96,11.34,37.21
2026-05-11T23:22:49Z,5183,0.00,11.34,37.21
2026-05-11T23:22:50Z,5183,0.96,11.34,37.21
2026-05-11T23:22:51Z,5183,0.96,11.34,37.21
2026-05-11T23:22:52Z,5183,0.00,11.34,37.21
2026-05-11T23:22:53Z,5183,0.96,11.34,37.21
2026-05-11T23:22:54Z,5183,0.96,11.34,37.21
2026-05-11T23:22:55Z,5183,1.92,11.34,37.21
2026-05-11T23:22:56Z,5183,0.96,11.34,37.21
2026-05-11T23:22:58Z,5183,0.00,11.34,37.21
2026-05-11T23:22:59Z,5183,0.96,11.34,37.21
2026-05-11T23:23:00Z,5183,0.96,11.34,37.21
2026-05-11T23:23:01Z,5183,0.96,11.34,37.21
2026-05-11T23:23:02Z,5183,0.96,11.34,37.21
2026-05-11T23:23:03Z,5183,0.96,11.34,37.21
2026-05-11T23:23:04Z,5183,0.00,11.34,37.21
2026-05-11T23:23:05Z,5183,1.93,11.34,37.21
2026-05-11T23:23:06Z,5183,0.00,11.34,37.21
2026-05-11T23:23:07Z,5183,0.96,11.34,37.21
2026-05-11T23:23:08Z,5183,0.96,11.34,37.21
2026-05-11T23:23:09Z,5183,0.00,11.34,37.21
2026-05-11T23:23:10Z,5183,0.96,11.34,37.21
2026-05-11T23:23:11Z,5183,1.93,11.34,37.21
2026-05-11T23:23:12Z,5183,0.96,11.34,37.21
2026-05-11T23:23:13Z,5183,0.96,11.34,37.21
2026-05-11T23:23:14Z,5183,0.97,11.34,37.21
2026-05-11T23:23:15Z,5183,1.92,11.34,37.21
2026-05-11T23:23:16Z,5183,0.00,11.34,37.21
2026-05-11T23:23:17Z,5183,0.96,11.34,37.21
2026-05-11T23:23:18Z,5183,0.96,11.34,37.21
2026-05-11T23:23:19Z,5183,0.96,11.34,37.21
2026-05-11T23:23:20Z,5183,0.96,11.34,37.21
2026-05-11T23:23:21Z,5183,0.96,11.34,37.21
2026-05-11T23:23:22Z,5183,0.96,11.34,37.21
2026-05-11T23:23:23Z,5183,1.92,11.34,37.21
2026-05-11T23:23:25Z,5183,0.96,11.34,37.21
2026-05-11T23:23:26Z,5183,0.00,11.34,37.21
2026-05-11T23:23:27Z,5183,0.96,11.34,37.21
2026-05-11T23:23:28Z,5183,0.00,11.34,37.21
2026-05-11T23:23:29Z,5183,1.92,11.34,37.21
2026-05-11T23:23:30Z,5183,0.96,11.34,37.21
2026-05-11T23:23:31Z,5183,0.00,11.34,37.21
2026-05-11T23:23:32Z,5183,0.96,11.34,37.21
2026-05-11T23:23:33Z,5183,1.92,11.34,37.21
2026-05-11T23:23:34Z,5183,0.96,11.34,37.21
2026-05-11T23:23:35Z,5183,0.00,11.34,37.21
2026-05-11T23:23:36Z,5183,0.96,11.34,37.21
2026-05-11T23:23:37Z,5183,0.00,11.34,37.21
2026-05-11T23:23:38Z,5183,0.96,11.34,37.21
2026-05-11T23:23:39Z,5183,1.92,11.34,37.21
2026-05-11T23:23:40Z,5183,0.00,11.34,37.21
2026-05-11T23:23:41Z,5183,0.96,11.34,37.21
2026-05-11T23:23:42Z,5183,0.96,11.34,37.21
2026-05-11T23:23:43Z,5183,0.96,11.34,37.21
2026-05-11T23:23:44Z,5183,0.00,11.34,37.21
2026-05-11T23:23:45Z,5183,0.96,11.34,37.21
2026-05-11T23:23:46Z,5183,0.00,11.34,37.21
2026-05-11T23:23:47Z,5183,0.96,11.34,37.21
2026-05-11T23:23:48Z,5183,0.96,11.34,37.21
2026-05-11T23:23:49Z,5183,0.96,11.34,37.21
2026-05-11T23:23:51Z,5183,0.00,11.34,37.21
2026-05-11T23:23:52Z,5183,0.00,11.34,37.21
2026-05-11T23:23:53Z,5183,0.00,11.34,37.21
2026-05-11T23:23:54Z,5183,0.00,11.34,37.21
2026-05-11T23:23:55Z,5183,0.00,11.34,37.21
2026-05-11T23:23:56Z,5183,0.96,11.34,37.21
2026-05-11T23:23:57Z,5183,0.96,11.34,37.21
2026-05-11T23:23:58Z,5183,1.93,11.34,37.21
2026-05-11T23:23:59Z,5183,0.96,11.34,37.21
2026-05-11T23:24:00Z,5183,1.93,11.34,37.21
2026-05-11T23:24:01Z,5183,0.96,11.34,37.21
2026-05-11T23:24:02Z,5183,3.86,11.34,37.21
2026-05-11T23:24:03Z,5183,1.92,11.34,37.21
2026-05-11T23:24:04Z,5183,1.93,11.34,37.21
2026-05-11T23:24:05Z,5183,3.85,11.34,37.21
2026-05-11T23:24:06Z,5183,4.81,11.34,37.21
2026-05-11T23:24:07Z,5183,4.81,11.34,37.21
2026-05-11T23:24:08Z,5183,2.88,11.34,37.21
2026-05-11T23:24:09Z,5183,3.85,11.34,37.21
2026-05-11T23:24:10Z,5183,3.84,11.34,37.21
2026-05-11T23:24:11Z,5183,3.85,11.34,37.21
2026-05-11T23:24:12Z,5183,3.84,11.34,37.21
2026-05-11T23:24:13Z,5183,2.89,11.34,37.21
2026-05-11T23:24:14Z,5183,2.89,11.34,37.21
2026-05-11T23:24:15Z,5183,3.85,11.34,37.21
2026-05-11T23:24:17Z,5183,3.84,11.34,37.21
2026-05-11T23:24:18Z,5183,3.85,11.34,37.21
