timestamp,numbackends,active_backends,idle_backends,xact_commit,xact_rollback,blks_hit,blks_read,cache_hit_pct,temp_bytes,deadlocks,lock_waits,buffers_checkpoint,checkpoint_write_ms
2026-05-11T23:23:25Z,49,55419,0,28423812,0,100.00,0,0,1,48,0,5290,0
2026-05-11T23:23:30Z,49,56369,0,28794736,0,100.00,0,0,1,48,0,5408,0
2026-05-11T23:23:36Z,49,57540,0,29270697,0,100.00,0,0,2,47,0,5525,0
2026-05-11T23:23:41Z,49,58637,0,29592291,0,100.00,0,0,1,48,0,5643,0
2026-05-11T23:23:46Z,49,59655,0,30270548,0,100.00,0,0,1,48,0,5761,0
2026-05-11T23:23:51Z,49,60495,0,30691076,0,100.00,0,0,1,48,0,5879,0
2026-05-11T23:23:57Z,49,61048,0,31005508,0,100.00,0,0,1,48,0,5994,0
2026-05-11T23:24:02Z,49,63692,0,32522348,0,100.00,0,0,1,48,0,6105,269286
2026-05-11T23:24:07Z,49,69970,0,36284111,0,100.00,0,0,5,44,0,6105,269286
2026-05-11T23:24:12Z,49,78854,0,41815036,0,100.00,0,0,7,42,0,6105,269286
2026-05-11T23:24:18Z,49,86500,0,46975919,0,100.00,0,0,38,11,0,6105,269286
2026-05-11T23:24:23Z,49,94225,0,52798910,0,100.00,0,0,44,5,0,6105,269286
2026-05-11T23:24:29Z,49,104807,0,58606557,0,100.00,0,0,30,19,0,6105,269286
2026-05-11T23:24:35Z,49,114266,0,63582548,0,100.00,0,0,7,42,0,6105,269286
2026-05-11T23:24:40Z,49,123092,0,67988085,0,100.00,0,0,7,42,0,6105,269286
2026-05-11T23:24:45Z,49,131844,0,72035200,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:24:51Z,49,140406,0,75364775,0,100.00,0,0,6,43,0,6105,269286
2026-05-11T23:24:56Z,49,148842,0,79204026,0,100.00,0,0,5,44,0,6105,269286
2026-05-11T23:25:01Z,49,157264,0,84014021,0,100.00,0,0,5,44,0,6105,269286
2026-05-11T23:25:07Z,49,165748,0,88620738,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:25:12Z,49,174555,0,92567180,0,100.00,0,0,4,45,0,6105,269286
2026-05-11T23:25:17Z,49,183158,0,96509153,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:25:22Z,49,191318,0,101671388,0,100.00,0,0,4,45,0,6105,269286
2026-05-11T23:25:28Z,49,199443,0,106118958,0,100.00,0,0,12,37,0,6105,269286
2026-05-11T23:25:33Z,49,207851,0,110978669,0,100.00,0,0,6,43,0,6105,269286
2026-05-11T23:25:38Z,49,216706,0,115895284,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:25:44Z,49,224922,0,119526458,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:25:49Z,49,233666,0,124391038,0,100.00,0,0,11,38,0,6105,269286
2026-05-11T23:25:54Z,49,242139,0,130070248,0,100.00,0,0,21,28,0,6105,269286
2026-05-11T23:26:00Z,49,249714,0,135329664,0,100.00,0,0,44,5,0,6105,269286
2026-05-11T23:26:06Z,49,260100,0,142157740,0,100.00,0,0,5,44,0,6105,269286
2026-05-11T23:26:11Z,49,268564,0,146354337,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:26:16Z,49,277471,0,149790625,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:26:22Z,49,285879,0,153424784,0,100.00,0,0,1,48,0,6105,269286
2026-05-11T23:26:27Z,49,294498,0,157828251,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:26:32Z,49,302798,0,161613881,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:26:37Z,49,311172,0,164736271,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:26:43Z,49,319680,0,168167656,0,100.00,0,0,9,40,0,6105,269286
2026-05-11T23:26:48Z,49,328133,0,172926701,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:26:53Z,49,336592,0,177634680,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:26:59Z,49,344720,0,180857186,0,100.00,0,0,1,48,0,6105,269286
2026-05-11T23:27:04Z,49,353326,0,183114742,0,100.00,0,0,1,48,0,6105,269286
2026-05-11T23:27:09Z,49,361750,0,185676653,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:27:14Z,49,370228,0,189822696,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:27:19Z,49,378672,0,194377804,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:27:25Z,49,386931,0,198572968,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:27:30Z,49,395749,0,202774785,0,100.00,0,0,6,43,0,6105,269286
2026-05-11T23:27:35Z,49,404334,0,207330408,0,100.00,0,0,10,39,0,6105,269286
2026-05-11T23:27:41Z,49,412628,0,212648413,0,100.00,0,0,7,42,0,6105,269286
2026-05-11T23:27:46Z,49,421278,0,217001213,0,100.00,0,0,4,45,0,6105,269286
2026-05-11T23:27:51Z,49,429803,0,220228783,0,100.00,0,0,1,48,0,6105,269286
2026-05-11T23:27:57Z,49,438131,0,223912964,0,100.00,0,0,8,41,0,6105,269286
2026-05-11T23:28:02Z,49,446740,0,228723977,0,100.00,0,0,7,42,0,6105,269286
2026-05-11T23:28:07Z,49,455712,0,233948187,0,100.00,0,0,8,41,0,6105,269286
2026-05-11T23:28:13Z,49,464340,0,238095678,0,100.00,0,0,4,45,0,6105,269286
